pedido_id,supplier_id,ingredient_id,nome_ingrediente,qtd_pedida,valor_pedido,data_pedido,data_entrega_prevista,status,order_type,date,categoria,unidade,saldo_atual,stock_position,criticidade_score,baseline_threshold,baseline_qtd_comprar,y_threshold,y_qtd_comprar,y_nivel_criticidade,consumo_ingrediente_dia,media_movel_consumo_7d,media_movel_consumo_14d,media_movel_consumo_28d,pedidos_em_aberto,qtd_em_transito,dias_para_proxima_entrega,lead_time_previsto,menor_preco_disponivel,preco_medio_disponivel,menor_lead_time,qtd_fornecedores_disponiveis,is_holiday,is_friday,flag_indisponibilidade,split_temporal
PED000000007695,FOR0004,ING0089,MANTEIGA,34.8,2666.48,2024-08-26,2024-08-28,entregue,emergencial,2024-08-26,Laticínios,KG,4.62,4.62,0.3194369932061452,14.462946052771455,34.0,19.62943923458945,37.5,Emergencial,1.1929574675324677,2.5291836270871997,2.535962871057514,3.4122722402597403,0,0.0,9999,2,72.56,78.42333333333333,2,3,0,0,1,train
PED000000007696,FOR0025,ING0132,AMÊNDOAS LAMINADAS,6.19,852.75,2024-08-26,2024-08-30,entregue,emergencial,2024-08-26,Nozes e Sementes,KG,11.34,18.65,6.940463885619934,2.6871402700677187,0.0,3.2735688414962816,0.0,OK,0.13299999999999998,0.27021428571428574,0.1672857142857143,0.3120178571428571,1,7.31,2,4,109.62,119.88,4,3,0,0,1,train
PED000000007697,FOR0025,ING0060,ARROZ PARBOILIZADO,18.5,190.94,2024-08-27,2024-09-04,entregue,emergencial,2024-08-27,"Grãos, Farinhas e Massas",KG,60.75,88.75,6.000689425156236,14.789967237421102,0.0,18.147110094564006,0.0,OK,1.0,1.585714285714286,1.9357142857142862,2.085714285714286,2,28.0,1,4,7.91,8.703333333333333,4,3,0,0,0,train
PED000000007698,FOR0004,ING0089,MANTEIGA,39.77,2397.59,2024-08-27,2024-09-01,entregue,emergencial,2024-08-27,Laticínios,KG,4.62,39.419999999999995,2.7060015969849864,14.56761889716605,0.0,20.85681414299159,0.5,OK,4.193739610389611,2.541181307977738,2.7458990027829313,3.4640109809833026,1,34.8,1,2,72.56,78.42333333333333,2,3,0,0,1,train
PED000000007699,FOR0025,ING0132,AMÊNDOAS LAMINADAS,7.0,869.7,2024-08-27,2024-08-31,entregue,emergencial,2024-08-27,Nozes e Sementes,KG,30.24,43.739999999999995,16.708121434335037,2.617888562272159,0.0,3.1931742765578734,0.0,OK,0.155,0.2117857142857143,0.1747857142857143,0.29667857142857146,2,13.5,1,4,109.62,119.88,4,3,0,0,1,train
PED000000007700,FOR0001,ING0002,AÇÚCAR DE CONFEITEIRO,5.41,85.43,2024-08-28,2024-08-31,entregue,emergencial,2024-08-28,Açúcares e Mel,KG,25.65,25.65,3.11003473064326,8.247496321269285,0.0,9.323077490100465,0.0,OK,2.376181818181818,1.1664675324675324,1.0165064935064936,1.403685064935065,0,0.0,9999,3,14.02,14.823333333333332,3,3,0,0,0,train
PED000000007701,FOR0004,ING0076,CREAM CHEESE,32.5,1331.71,2024-08-28,2024-08-30,entregue,emergencial,2024-08-28,Laticínios,KG,135.0,135.0,5.4734168622734805,24.664666221663474,0.0,28.458673704656412,0.0,OK,13.889542857142857,5.801979591836738,5.889951700680271,5.742881972789116,0,0.0,9999,2,47.07,49.35666666666666,2,3,0,0,0,train
PED000000007702,FOR0019,ING0088,LEITE INTEGRAL,88.5,727.58,2024-08-28,2024-08-30,entregue,emergencial,2024-08-28,Laticínios,L,172.1,172.1,3.535487716066843,48.67786676726392,0.0,60.39626812780769,0.0,OK,15.92952380952381,8.215578231292517,9.219328231292517,10.750025510204082,0,0.0,9999,2,7.03,7.463333333333334,2,3,0,0,1,train
PED000000007703,FOR0018,ING0175,BISCOITO NEGRESCO,20.5,608.98,2024-08-28,2024-09-02,entregue,emergencial,2024-08-28,Semi-prontos e Preparados,KG,180.0,180.0,10.936549200882686,16.458573604320478,0.0,16.672859318606235,0.0,OK,6.8999999999999995,2.8714285714285706,2.914285714285714,2.8285714285714283,0,0.0,9999,3,30.38,33.026666666666664,3,3,0,0,0,train
PED000000007704,FOR0001,ING0002,AÇÚCAR DE CONFEITEIRO,5.0,66.56,2024-08-29,2024-09-01,entregue,emergencial,2024-08-29,Açúcares e Mel,KG,25.65,31.06,3.644713100940281,8.521932766666048,0.0,7.939393805627126,0.0,OK,2.895363636363636,1.3490909090909091,1.1214610389610389,1.4711493506493505,1,5.41,2,3,14.02,14.823333333333332,3,3,0,0,0,train
PED000000007705,FOR0023,ING0043,SUMO DE LARANJA,35.36,519.62,2024-08-29,2024-08-30,entregue,emergencial,2024-08-29,Frutas Frescas,L,262.8,262.8,22.85971396184095,11.496206839625568,0.0,12.623797748716427,0.0,OK,5.683090909090909,4.129870129870129,3.0364285714285715,4.326409090909091,0,0.0,9999,1,13.12,14.56,1,3,0,0,0,train
PED000000007706,FOR0005,ING0066,FARINHA DE TRIGO,54.53,385.33,2024-08-29,2024-09-02,entregue,emergencial,2024-08-29,"Grãos, Farinhas e Massas",KG,33.95,33.95,0.2938015228263463,115.55420024172719,189.5,109.40155979645837,137.5,Emergencial,22.882178354978354,15.087508596165735,11.237286270871985,15.36096270871985,0,0.0,9999,4,6.91,7.78,4,3,0,0,1,train
PED000000007707,FOR0019,ING0075,CHANTILLY,1.5,47.22,2024-08-29,2024-08-31,entregue,emergencial,2024-08-29,Laticínios,KG,5.4,5.4,6.25904428216767,0.8627515250826504,0.0,0.721322953654074,0.0,OK,0.44999999999999996,0.18857142857142856,0.15642857142857142,0.1907142857142857,0,0.0,9999,2,31.39,32.99333333333333,2,3,0,0,0,train
PED000000007708,FOR0018,ING0076,CREAM CHEESE,33.04,1915.89,2024-08-29,2024-08-31,entregue,emergencial,2024-08-29,Laticínios,KG,135.0,167.5,6.764248488225843,24.762543879273224,0.0,25.689426192198233,0.0,OK,4.954819047619048,6.4225292517006825,5.333878231292517,5.9185255102040815,1,32.5,1,2,47.07,49.35666666666666,2,3,0,0,0,train
PED000000007709,FOR0019,ING0088,LEITE INTEGRAL,353.2,2717.79,2024-08-29,2024-09-01,entregue,emergencial,2024-08-29,Laticínios,L,172.1,260.6,5.2897535451857935,49.265055124765155,0.0,52.08442587306457,0.0,OK,13.971904761904762,9.982278911564624,8.554183673469387,11.218112244897961,1,88.5,1,2,7.03,7.463333333333334,2,3,0,0,1,train
PED000000007710,FOR0023,ING0098,ACELGA,1.5,12.0,2024-08-29,2024-08-30,entregue,emergencial,2024-08-29,Legumes e Verduras,KG,0.25,0.25,0.19988277214866224,1.2507331037717608,4.5,1.4464473894860248,3.5,Emergencial,0.796,0.46485714285714286,0.3537142857142857,0.47828571428571426,0,0.0,9999,1,7.93,8.17,1,2,0,0,0,train
PED000000007711,FOR0018,ING0175,BISCOITO NEGRESCO,21.0,804.17,2024-08-29,2024-09-01,entregue,emergencial,2024-08-29,Semi-prontos e Preparados,KG,67.5,88.0,5.313356125868056,16.562036858695073,0.0,17.719179715837793,0.0,OK,2.4,3.171428571428571,2.6357142857142857,2.914285714285714,1,20.5,4,3,30.38,33.026666666666664,3,3,0,0,0,train
PED000000007712,FOR0018,ING0189,CRUMBLE,1.65,54.12,2024-08-29,2024-09-01,entregue,emergencial,2024-08-29,Semi-prontos e Preparados,KG,5.4,5.4,4.648597549171273,1.1616406761137417,0.0,1.0094978189708863,0.0,OK,0.44999999999999996,0.18857142857142856,0.15642857142857142,0.1907142857142857,0,0.0,9999,3,30.29,32.71333333333333,3,3,0,0,0,train
PED000000007713,FOR0018,ING0190,CUSCUZ,11.5,146.0,2024-08-29,2024-09-01,entregue,emergencial,2024-08-29,Semi-prontos e Preparados,KG,33.75,33.75,3.320278919305803,10.164808686330598,0.0,9.089094400616354,0.0,OK,3.5999999999999996,2.1085714285714285,1.5514285714285714,1.7185714285714284,0,0.0,9999,3,11.4,12.46,3,3,0,0,0,train
PED000000007714,FOR0025,ING0001,AÇÚCAR CRISTAL,0.61,4.09,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Açúcares e Mel,KG,0.25,0.25,0.2675119086635537,0.9345378351526841,2.0,0.6743190851526761,1.5,Emergencial,0.193125,0.13576785714285713,0.12453571428571429,0.16978125000000002,0,0.0,9999,3,6.31,6.72,3,3,0,1,0,train
PED000000007715,FOR0001,ING0002,AÇÚCAR DE CONFEITEIRO,4.5,63.63,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Açúcares e Mel,KG,25.65,36.06,4.210011561552131,8.56529714296213,0.0,7.816823116988117,0.0,OK,1.1312727272727272,1.4464805194805195,1.1993051948051947,1.5115519480519481,2,10.41,1,3,14.02,14.823333333333332,3,3,0,1,0,train
PED000000007716,FOR0001,ING0005,AÇÚCAR IMPALPÁVEL,0.5,8.34,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Açúcares e Mel,KG,0.75,0.75,9.70739811644392,0.07726066150820907,0.0,0.043689232936780266,0.0,OK,0.014,0.008142857142857144,0.0071428571428571435,0.011857142857142858,0,0.0,9999,3,15.7,16.18,3,3,0,1,0,train
PED000000007717,FOR0015,ING0007,MEL,0.5,18.53,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Açúcares e Mel,KG,3.82,3.82,5.60313243083311,0.6817615052214673,0.0,0.5889043623643375,0.0,OK,0.12,0.12285714285714287,0.08571428571428572,0.10428571428571429,0,0.0,9999,3,36.04,39.47,3,3,0,1,0,train
PED000000007718,FOR0011,ING0015,ESPRESSO,90.04,505.02,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Bebidas e Bases,UND,2415.0,2415.0,9.29561123184296,259.8000217271564,0.0,203.08573601287065,0.0,OK,54.5,46.214285714285715,37.17857142857143,47.07142857142857,0,0.0,9999,3,5.18,5.404999999999999,3,2,0,1,0,train
PED000000007719,FOR0020,ING0016,ESSÊNCIA DE BAUNILHA,0.5,55.76,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Bebidas e Bases,L,0.25,0.25,999.0,0.0,0.0,0.0,0.0,OK,0.0,0.0,0.0,0.0,0,0.0,9999,3,91.26,97.16666666666667,3,3,0,1,0,train
PED000000007720,FOR0011,ING0019,GUARNIÇÃO CAPIM SANTO E LIMÃO,283.0,483.19,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Bebidas e Bases,UND,2190.0,2190.0,9.154392467962452,239.22941993849662,0.0,195.19370565278234,0.0,OK,78.0,36.42857142857143,31.142857142857142,41.67857142857143,0,0.0,9999,3,1.79,1.8966666666666665,3,3,0,1,0,train
PED000000007721,FOR0020,ING0024,ÁGUA FILTRADA,6.5,25.88,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Bebidas e Bases,L,0.25,0.25,0.022658572159956907,11.033351891511042,25.0,7.330299131770789,14.0,Emergencial,3.810189393939394,2.1610034013605444,1.5733286178107608,1.9907459415584416,0,0.0,9999,3,3.22,3.486666666666667,3,3,0,1,0,train
PED000000007722,FOR0021,ING0028,CHOCOLATE AMARGO,7.0,619.2,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Chocolates e Cacau,KG,59.26,59.26,2.4336483430622065,24.350272367385024,0.0,16.681700938813712,0.0,OK,4.02,3.5914285714285716,2.551428571428571,2.947142857142857,0,0.0,9999,4,77.22,82.31666666666666,4,3,0,1,0,train
PED000000007723,FOR0021,ING0030,CHOCOLATE BRANCO,2.0,163.27,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Chocolates e Cacau,KG,28.35,28.35,2.601170855493455,10.898938045583272,0.0,7.241795188440437,0.0,OK,2.46,1.4085714285714286,1.1107142857142858,1.5642857142857145,0,0.0,9999,4,82.12,89.30666666666667,4,3,0,1,0,train
PED000000007724,FOR0023,ING0034,BANANA PRATA,2.0,17.87,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,KG,5.4,5.4,4.311542766083244,1.2524519163950099,0.0,1.1068906919052222,0.0,OK,0.3609523809523809,0.4578231292517007,0.4111224489795918,0.5293707482993197,0,0.0,9999,1,8.36,8.766666666666667,1,3,0,1,0,train
PED000000007725,FOR0003,ING0036,LIMÃO SICILIANO,0.45,6.22,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,KG,0.25,0.25,0.5594592127682219,0.44686010042267804,1.5,0.34134151276033486,1.0,Critico,0.24703181818181819,0.18813311688311687,0.14606607142857145,0.18468449675324677,0,0.0,9999,1,13.92,14.653333333333334,1,3,0,1,0,train
PED000000007726,FOR0003,ING0037,MANGA,1.79,11.98,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Frutas Frescas,KG,6.75,6.75,10.618925680411559,0.6356575234773081,0.0,0.49422895204874234,0.0,OK,0.3,0.30857142857142855,0.2271428571428571,0.2914285714285714,0,0.0,9999,1,7.44,8.216666666666667,1,3,0,1,0,train
PED000000007727,FOR0003,ING0038,MANGA CONGELADA,2.5,42.72,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,KG,9.0,9.0,9.10809252793362,0.9881322540804114,0.0,0.9309893969375657,0.0,OK,0.7000000000000001,0.3642857142857143,0.26071428571428573,0.35714285714285715,0,0.0,9999,1,15.4,16.926666666666666,1,3,0,1,0,train
PED000000007728,FOR0007,ING0039,MAÇÃ VERMELHA,0.5,16.56,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,KG,0.25,0.25,1.9822468753101101,0.1261195076727711,0.5,0.0938837933870575,0.5,OK,0.0674,0.04768571428571429,0.03957142857142858,0.050235714285714286,0,0.0,9999,1,37.66,39.056666666666665,1,3,0,1,0,train
PED000000007729,FOR0003,ING0042,RASPAS DE LIMÃO SICILIANO,0.5,5.65,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Frutas Frescas,KG,5.4,5.4,23.930563234799,0.22565285852309178,0.0,0.14243857280880606,0.0,OK,0.18,0.09142857142857144,0.058571428571428566,0.08321428571428571,0,0.0,9999,1,12.92,14.15,1,3,0,1,0,train
PED000000007730,FOR0003,ING0043,SUMO DE LARANJA,14.0,208.75,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,L,98.55,98.55,8.525352340991253,11.559639538433606,0.0,9.88571746051144,0.0,OK,5.454,4.429402597402597,3.4166103896103897,4.5211948051948045,0,0.0,9999,1,13.12,14.56,1,3,0,1,0,train
PED000000007731,FOR0003,ING0046,SUMO DE LIMÃO TAHITI,0.5,3.32,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Frutas Frescas,L,0.25,0.25,1.590319405422288,0.15720112522529137,0.5,0.10973683951100716,0.5,OK,0.1022,0.052285714285714276,0.04545714285714286,0.06206428571428572,0,0.0,9999,1,6.12,6.716666666666666,1,3,0,1,0,train
PED000000007732,FOR0003,ING0047,TOMATE CEREJA,0.46,8.62,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Frutas Frescas,KG,0.0,0.0,0.0,0.44996007056115017,2.0,0.3660711816722593,1.0,Emergencial,0.2488888888888889,0.18555555555555556,0.14250000000000002,0.18500000000000003,0,0.0,9999,1,17.91,19.31,1,3,0,1,0,train
PED000000007733,FOR0013,ING0051,DAMASCO SECO,0.5,33.4,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Frutas Secas e Congeladas,KG,0.25,0.25,47.99121396023898,0.005209286854196407,0.0,0.003709286854196319,0.0,OK,0.0002,0.0004,0.0006285714285714285,0.00115,0,0.0,9999,2,67.34,73.96,2,3,0,1,0,train
PED000000007734,FOR0013,ING0052,FRUTAS CORTADAS,12.78,166.35,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Frutas Secas e Congeladas,KG,177.0,177.0,14.878163610538337,11.89662949227345,0.0,9.275200920844785,0.0,OK,4.550000000000001,2.392857142857143,2.0642857142857145,2.985714285714286,0,0.0,9999,2,13.2,14.280000000000001,2,3,0,1,1,train
PED000000007735,FOR0013,ING0053,HIBISCO SECO,0.49,45.78,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Frutas Secas e Congeladas,KG,0.25,0.25,65.8016645279283,0.0037992959873209917,0.0,0.004059036247061263,0.0,OK,0.0016363636363636363,0.0005714285714285716,0.0006298701298701299,0.0007792207792207793,0,0.0,9999,2,84.33,86.69333333333333,2,3,0,1,0,train
PED000000007736,FOR0003,ING0057,SALADA DE FRUTAS,75.85,1072.2,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Frutas Secas e Congeladas,UND,1920.0,1920.0,11.66193325707204,164.63822572776877,0.0,148.49536858491166,0.0,OK,60.0,32.285714285714285,29.642857142857142,38.57142857142857,0,0.0,9999,2,11.55,12.549999999999999,2,3,0,1,0,train
PED000000007737,FOR0005,ING0060,ARROZ PARBOILIZADO,10.0,89.3,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,"Grãos, Farinhas e Massas",KG,60.75,95.75,6.0486180497144915,15.830062208097207,0.0,13.330062208097072,0.0,OK,3.9000000000000004,2.4142857142857146,2.1785714285714284,2.35,2,35.0,4,4,7.91,8.703333333333333,4,3,0,1,0,train
PED000000007738,FOR0016,ING0066,FARINHA DE TRIGO,71.68,588.92,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,"Grãos, Farinhas e Massas",KG,33.95,88.48,0.748159941791998,118.26348225497355,143.5,87.9117551059324,66.0,Atencao,23.81554025974026,16.383212739641305,12.720793877551019,16.211517717996287,1,54.53,3,4,6.91,7.78,4,3,0,1,1,train
PED000000007739,FOR0005,ING0069,FERMENTO QUÍMICO,8.0,273.76,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,"Grãos, Farinhas e Massas",KG,49.86,49.86,2.3346621574266107,21.35640903819607,0.0,14.560045401832335,0.0,OK,4.827272727272727,2.851948051948052,2.2271428571428573,2.8518181818181816,0,0.0,9999,4,31.17,32.99666666666666,4,3,0,1,0,train
PED000000007740,FOR0025,ING0071,MASSA DE TAPIOCA,12.62,244.31,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,"Grãos, Farinhas e Massas",KG,62.44,62.44,2.785136630836981,22.419007853570083,0.0,16.826150710712987,0.0,OK,4.35,2.3999999999999995,2.228571428571428,3.0107142857142857,0,0.0,9999,4,17.05,18.656666666666666,4,3,0,1,0,train
PED000000007741,FOR0019,ING0075,CHANTILLY,1.79,51.43,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,KG,5.4,6.9,7.998387508147497,0.8626738818257265,0.0,0.8691024532542986,0.0,OK,0.03,0.19285714285714284,0.15857142857142856,0.19178571428571425,1,1.5,1,2,31.39,32.99333333333333,2,3,0,1,0,train
PED000000007742,FOR0019,ING0076,CREAM CHEESE,10.5,572.67,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,KG,135.0,168.04,6.629412182030787,25.347647029019747,0.0,22.492908933781674,0.0,OK,10.32495238095238,7.457489795918369,5.941627891156462,6.28727380952381,1,33.04,1,2,47.07,49.35666666666666,2,3,0,1,0,train
PED000000007743,FOR0018,ING0083,GORGONZOLA,1.0,121.63,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,KG,8.44,8.44,4.727558465818746,1.7852767048832914,0.0,1.6209909905975657,0.0,OK,0.5,0.3285714285714287,0.3071428571428572,0.4321428571428572,0,0.0,9999,2,90.14,97.41000000000001,2,3,0,1,0,train
PED000000007744,FOR0004,ING0085,IOGURTE GREGO,0.5,18.73,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,L,0.25,0.25,0.02130112766642068,11.736467848793875,31.0,10.004324991651018,18.0,Emergencial,4.75,2.4464285714285716,2.1785714285714284,2.7410714285714284,0,0.0,9999,2,34.53,35.473333333333336,2,3,0,1,0,train
PED000000007745,FOR0004,ING0087,LEITE EM PÓ,0.49,20.33,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,KG,9.0,9.0,5.945360377079075,1.5137854443100478,0.0,1.34607115859577,0.0,OK,0.666,0.30428571428571427,0.2445714285714286,0.3138571428571429,0,0.0,9999,2,47.65,50.370000000000005,2,3,0,1,0,train
PED000000007746,FOR0019,ING0088,LEITE INTEGRAL,156.3,1148.01,2024-08-30,2024-09-01,entregue,sexta,2024-08-30,Laticínios,L,172.1,525.3,10.431337460851427,50.35787615647935,0.0,42.876541122465866,0.0,OK,19.246547619047618,11.430374149659864,9.727414965986394,11.905488945578231,1,353.2,2,2,7.03,7.463333333333334,2,3,0,1,1,train
PED000000007747,FOR0023,ING0098,ACELGA,0.5,4.05,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Legumes e Verduras,KG,0.25,0.25,0.19822468753101122,1.2611950767277098,5.0,0.9388379338705738,3.0,Emergencial,0.674,0.47685714285714287,0.39571428571428574,0.5023571428571428,0,0.0,9999,1,7.93,8.17,1,2,0,1,0,train
PED000000007748,FOR0023,ING0100,BERINJELA,0.5,3.46,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Legumes e Verduras,KG,0.25,0.25,1.2148201900432976,0.20579177235364332,1.0,0.1403155818774519,0.5,OK,0.09999999999999999,0.08333333333333333,0.075,0.08214285714285716,0,0.0,9999,1,7.81,7.92,1,2,0,1,0,train
PED000000007749,FOR0023,ING0102,CEBOLA,1.0,5.49,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Legumes e Verduras,KG,3.71,3.71,12.540045476983039,0.29585219661361023,0.0,0.1905942601056737,0.0,OK,0.003333333333333333,0.14896825396825397,0.11047619047619048,0.10525793650793651,0,0.0,9999,1,5.47,5.63,1,2,0,1,0,train
PED000000007750,FOR0007,ING0103,CEBOLA BRANCA,0.5,4.06,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Legumes e Verduras,KG,0.25,0.25,1.4479740834501666,0.17265502391058782,0.5,0.12662466676773393,0.5,OK,0.0924,0.07054285714285713,0.05751785714285714,0.06903035714285714,0,0.0,9999,1,6.52,6.71,1,2,0,1,0,train
PED000000007751,FOR0007,ING0111,MIX DE FOLHAS,3.0,128.59,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Legumes e Verduras,KG,20.25,20.25,9.72566443384662,2.0821199556841874,0.0,1.3106913842556158,0.0,OK,1.3,0.5857142857142854,0.5714285714285714,0.7714285714285715,0,0.0,9999,1,36.88,37.230000000000004,1,2,0,1,0,train
PED000000007752,FOR0023,ING0115,REPOLHO ROXO EM FIOS,0.91,17.21,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Legumes e Verduras,KG,6.08,6.08,9.73366909593208,0.6246359867052568,0.0,0.3932074152766853,0.0,OK,0.39,0.17571428571428563,0.17142857142857146,0.23142857142857146,0,0.0,9999,1,16.89,17.865000000000002,1,2,0,1,0,train
PED000000007753,FOR0023,ING0116,RÚCULA,1.0,20.06,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Legumes e Verduras,KG,4.05,4.05,10.444091519156975,0.38777906078009045,0.0,0.31349334649437444,0.0,OK,0.28,0.22857142857142856,0.1557142857142857,0.15428571428571428,0,0.0,9999,1,21.43,22.58,1,2,0,1,0,train
PED000000007754,FOR0009,ING0126,SHOYU,5.0,154.36,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Molhos e Condimentos,L,42.19,42.19,1.8770558163146311,22.47668909645686,3.0,17.45426052502804,0.0,OK,5.073,3.4692857142857148,2.6750000000000003,3.1861071428571432,0,0.0,9999,4,31.93,33.36666666666667,4,3,0,1,0,train
PED000000007755,FOR0009,ING0128,VINAGRE DE ARROZ,0.5,15.24,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Molhos e Condimentos,KG,21.38,21.38,2.6509358291777647,8.065076402332753,0.0,7.039412864917766,0.0,OK,1.9724104761904764,1.2432717006802725,1.1346673469387756,1.2641387414965988,0,0.0,9999,4,32.94,35.98,4,3,0,1,0,train
PED000000007756,FOR0006,ING0138,GERGELIM PRETO TORRADO,0.5,27.01,2024-08-30,2024-09-03,entregue,sexta,2024-08-30,Nozes e Sementes,KG,0.25,0.25,999.0,0.0,0.0,0.0,0.0,OK,0.0,0.0,0.0,0.0,0,0.0,9999,4,55.31,58.50666666666667,4,3,0,1,0,train
PED000000007757,FOR0025,ING0142,PASTA DE PISTACHE,3.0,912.56,2024-08-30,2024-09-04,entregue,sexta,2024-08-30,Nozes e Sementes,KG,39.38,39.38,3.5682344048541617,11.036270472149521,0.0,6.807699043578023,0.0,OK,2.2,1.3571428571428572,1.05,1.6071428571428574,0,0.0,9999,4,316.09,326.245,4,2,0,1,0,train
PED000000007758,FOR0025,ING0151,APARAS DE SALMÃO,1.0,71.83,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Proteínas,KG,0.25,0.25,999.0,0.0,0.0,0.0,0.0,OK,0.0,0.0,0.0,0.0,0,0.0,9999,3,73.58,75.82499999999999,3,2,0,1,0,train
PED000000007759,FOR0008,ING0152,BACON,1.0,53.73,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Proteínas,KG,0.0,0.0,0.0,2.1044511048814805,5.0,1.4944511048814808,3.0,Emergencial,0.62,0.32571428571428573,0.29571428571428576,0.37,0,0.0,9999,3,48.59,50.69,3,2,0,1,0,train
PED000000007760,FOR0007,ING0163,OVO,452.0,454.74,2024-08-30,2024-08-31,entregue,sexta,2024-08-30,Proteínas,UND,294.0,294.0,0.44499447646148743,660.6823579875256,2178.0,546.912492753555,1091.0,Critico,389.64900432900436,255.94478458049886,209.17103741496595,258.7442591733663,0,0.0,9999,1,0.8,0.8300000000000001,1,2,0,1,1,train
PED000000007761,FOR0025,ING0165,PRESUNTO SERRANO,1.5,282.1,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Proteínas,KG,10.12,10.12,3.6387414386206247,2.7811813976637736,0.0,2.2947528262351815,0.0,OK,0.51,0.3900000000000001,0.36642857142857144,0.48214285714285715,0,0.0,9999,3,199.87,207.66,3,2,0,1,0,train
PED000000007762,FOR0025,ING0174,BISCOITO MAISENA,10.0,251.02,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Semi-prontos e Preparados,KG,54.0,54.0,4.6466185684280585,11.621354153514712,0.0,11.567782724943104,0.0,OK,0.3,1.9285714285714275,1.5857142857142854,1.9178571428571427,0,0.0,9999,3,21.35,22.599999999999998,3,3,0,1,0,train
PED000000007763,FOR0014,ING0175,BISCOITO NEGRESCO,12.8,373.78,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Semi-prontos e Preparados,KG,67.5,109.0,6.4049454032391475,17.018099786592384,0.0,13.128814072306534,0.0,OK,5.1,3.6857142857142846,2.935714285714286,3.096428571428571,2,41.5,2,3,30.38,33.026666666666664,3,3,0,1,0,train
PED000000007764,FOR0014,ING0189,CRUMBLE,1.5,50.05,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Semi-prontos e Preparados,KG,5.4,7.050000000000001,6.066418686558847,1.1621354153514727,0.0,1.1567782724943374,0.0,OK,0.03,0.19285714285714284,0.15857142857142856,0.19178571428571425,1,1.65,2,3,30.29,32.71333333333333,3,3,0,1,0,train
PED000000007765,FOR0018,ING0190,CUSCUZ,12.5,184.37,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Semi-prontos e Preparados,KG,90.0,101.5,9.816334703271831,10.339908231345206,0.0,6.8470510884881355,0.0,OK,2.4,2.1942857142857144,1.7228571428571426,1.804285714285714,1,11.5,2,3,11.4,12.46,3,3,0,1,0,train
PED000000007766,FOR0014,ING0192,EMPANAMENTO SECO,18.96,370.26,2024-08-30,2024-09-02,entregue,sexta,2024-08-30,Semi-prontos e Preparados,KG,106.88,106.88,3.5907284014356975,29.765548393263515,0.0,26.152453155167976,0.0,OK,9.166666666666666,5.845238095238097,5.339285714285714,5.898809523809525,0,0.0,9999,3,16.99,18.546666666666667,3,3,0,1,0,train
