ingredient_id,date,nome_ingrediente,unidade,categoria_id,is_compravel,is_produzido_internamente,categoria,perfil_perecivel_estimado,quantidade_por_unidade_de_compra,saldo_atual,consumo_ingrediente_dia,dia_da_semana,is_friday,dias_ate_sexta,is_weekend,mes,semana_do_ano,dia_do_mes,is_summer,is_sao_joao,is_holiday,nome_feriado,tipo_feriado,is_carnaval_window,menor_preco_disponivel,preco_medio_disponivel,maior_preco_disponivel,menor_lead_time,lead_time_medio_fornecedores,qtd_fornecedores_disponiveis,maior_desconto_disponivel,min_to_discount,fornecedor_mais_barato,fornecedor_mais_rapido,preco_min_max_ratio,flag_indisponibilidade,ingrediente_afetado_por_indisponibilidade,produto_indisponivel_relacionado,dias_em_indisponibilidade,audit_qtd_pedida_no_dia,audit_valor_pedido_no_dia,audit_comprou_no_dia,audit_order_type_no_dia,lead_time_pedido_no_dia,saldo_lag_1,saldo_lag_7,variacao_estoque_1d,variacao_estoque_7d,flag_ruptura,consumo_lag_1d,consumo_lag_7d,consumo_lag_14d,consumo_lag_28d,media_movel_consumo_7d,desvio_consumo_7d,consumo_max_7d,media_movel_consumo_14d,desvio_consumo_14d,consumo_max_14d,media_movel_consumo_28d,desvio_consumo_28d,consumo_max_28d,tendencia_consumo_7_vs_28,dias_desde_ultimo_consumo,qtd_pedida_no_dia_audit,comprou_no_dia_audit,valor_pedido_no_dia_audit,order_type_no_dia_audit,total_pedido_30d,media_qtd_pedida_30d,lead_time_medio_realizado,dias_desde_ultimo_pedido,qtd_ultimo_pedido,tipo_ultimo_pedido,pedidos_em_aberto,qtd_em_transito,estoque_em_aberto,qtd_em_transito_no_horizonte,dias_para_proxima_entrega,stock_position,lead_time_previsto,dias_de_cobertura,flag_subestoque,flag_sobrestoque,y_qtd_comprar,y_threshold,y_comprar,y_demanda_futura_horizonte,y_demanda_futura_lead_time,safety_stock,horizonte_dias,target_horizonte_completo,baseline_threshold,baseline_order_up_to,baseline_qtd_comprar,baseline_comprar,criticidade_score,y_criticidade_score,y_nivel_criticidade,split_temporal
ING0139,2024-12-22,MIX DE GERGELIM,KG,CAT0010,1,0,Nozes e Sementes,neutro,0.5,21.38,3.816666666666667,6,0,5,1,12,51,22,1,0,0,,,0,54.76,57.74666666666667,60.27,4,5.0,3,0.1,0,FOR0006,FOR0025,0.9085780653724904,0,0,,0,,,,,,21.38,21.38,0.0,0.0,0,2.5500000000000003,0.6833333333333335,0.8333333333333334,0.4333333333333333,2.1023809523809525,1.1684283750940236,3.816666666666667,1.5059523809523812,1.0462919291367956,3.816666666666667,1.2976190476190477,0.9469652012078664,3.816666666666667,1.620183486238532,0,0.0,0,0.0,,18.5,0.6166666666666667,4.297297297297297,2,8.5,sexta,1,8.5,8.5,8.5,2,29.88,4,14.196996047430828,0,0,0.0,5.1416518306524965,0,5.166666666666515,2.016666666666538,3.1249851639859587,11,1,8.31546135446215,17.398794687795483,0.0,0,3.5933063393970475,5.81136198718615,OK,train
ING0075,2024-12-31,CHANTILLY,KG,CAT0007,1,0,Laticínios,neutro,0.5,5.4,0.27,1,0,3,0,12,1,31,1,0,1,Véspera de Ano Novo,FACULTATIVO,0,31.39,32.99333333333333,35.9,2,2.333333333333333,3,0.08,0,FOR0019,FOR0019,0.8743732590529248,0,0,,0,,,,,,5.4,5.4,0.0,0.0,0,0.09,0.06,0.09,0.09,0.12,0.1039230484541327,0.27,0.2485714285714285,0.2494565521860899,0.6599999999999999,0.2067857142857143,0.2083809469400195,0.6599999999999999,0.5803108808290156,0,0.0,0,0.0,,8.0,0.2666666666666666,2.9038461538461537,27,2.5,emergencial,0,0.0,0.0,0.0,9999,5.4,2,21.724137931034484,0,0,0.0,0.4862470161494944,0,0.0,0.0,0.4862470161494944,9,1,0.899818444720923,2.3473184447209228,0.0,0,6.001210612741774,11.10546660576277,OK,train
ING0192,2025-01-10,EMPANAMENTO SECO,KG,CAT0012,1,0,Semi-prontos e Preparados,neutro,0.5,106.88,5.416666666666666,4,1,0,0,1,2,10,1,0,0,,,0,16.99,18.546666666666667,19.51,3,3.6666666666666665,3,0.12,40,FOR0014,FOR0018,0.8708354689902612,0,0,,0,,,,,,106.88,106.88,0.0,0.0,0,2.0,6.0,1.75,2.583333333333333,4.904761904761906,4.924294594018244,15.666666666666666,3.880952380952381,3.715541724331761,15.666666666666666,5.363095238095238,4.9563534425405775,19.08333333333333,0.914539400665927,0,0.0,0,0.0,,45.5,1.5166666666666666,3.2,7,4.5,sexta,0,0.0,0.0,0.0,9999,106.88,3,27.53963190184049,0,0,0.0,27.9980157048692,0,59.49999999999909,13.83333333333303,14.164682371536166,10,1,30.25396808582188,67.79563475248855,0.0,0,3.532759725825449,3.8174133883856727,OK,train
ING0060,2025-01-16,ARROZ PARBOILIZADO,KG,CAT0006,1,0,"Grãos, Farinhas e Massas",seco,0.5,60.75,6.5,3,0,1,0,1,3,16,1,0,0,,,0,7.91,8.703333333333333,9.27,4,4.333333333333333,3,0.15,0,FOR0005,FOR0005,0.8532901833872708,0,0,,0,23.5,189.08,1.0,emergencial,4.0,60.75,162.0,0.0,-101.25,0,2.4000000000000004,1.4,1.8000000000000005,7.4,3.142857142857143,2.6050317610713525,6.5,2.3285714285714287,2.046922106454008,6.5,2.4142857142857146,2.4269649214932456,8.600000000000001,1.3017751479289938,0,23.5,1,189.08,emergencial,34.0,1.1333333333333333,4.543859649122807,3,21.0,emergencial,1,21.0,21.0,21.0,1,81.75,4,26.08895705521472,0,0,0.0,16.80898424092789,0,28.700000000000045,8.800000000000182,8.00898424092771,11,1,17.666127098070568,34.56612709807057,0.0,0,4.627499821900888,4.863470560044218,OK,train
ING0059,2025-01-21,AMIDO DE MILHO,KG,CAT0006,1,0,"Grãos, Farinhas e Massas",neutro,0.5,6.08,0.12,1,0,3,0,1,4,21,1,0,0,,,0,11.64,12.24,12.98,4,4.333333333333333,3,0.05,0,FOR0005,FOR0005,0.8967642526964561,0,0,,0,,,,,,6.08,6.08,0.0,0.0,0,0.36,0.06,0.48,0.06,0.4285714285714285,0.2948122889471971,1.05,0.33,0.3068449871740554,1.05,0.2517857142857143,0.2539474073785472,1.05,1.702127659574468,0,0.0,0,0.0,,0.0,0.0,4.585365853658536,88,6.64,sexta,0,0.0,0.0,0.0,9999,6.08,4,18.424242424242426,0,0,0.0,2.518026444349184,0,3.420000000000016,1.6799999999999784,0.8380264443492057,11,1,1.8451693014920627,3.607669301492063,0.0,0,3.2950905887516764,2.4145894153115037,OK,train
ING0215,2025-02-04,PÃO DE CAIXA,KG,CAT0012,1,0,Semi-prontos e Preparados,neutro,0.5,206.71,9.23,1,0,3,0,2,6,4,1,0,0,,,0,21.16,21.92,22.68,3,3.5,2,0.12,15,FOR0014,FOR0018,0.9329805996472664,0,0,,0,,,,,,1.83,206.71,204.88,0.0,0,18.695,9.21,8.265,11.68,7.923571428571429,5.193486075753633,18.695,9.909642857142856,6.35052283259046,20.35,11.230892857142855,7.890689433049301,28.68,0.7055157171704324,0,0.0,0,0.0,,521.61,17.387,3.4347826086956523,20,130.0,emergencial,0,0.0,0.0,0.0,9999,206.71,3,20.85948030417703,0,0,0.0,52.90067375790007,0,153.15999999999983,30.34999999999945,22.55067375790061,10,1,56.243352329329184,134.85960232932916,0.0,0,3.6752787918761216,3.9075116688684974,OK,train
ING0231,2025-02-09,PASTA DE ALHO COM GENGIBRE,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,5.18,0.54,6,0,5,1,2,6,9,1,0,0,,,0,23.84,25.52,27.15,4,5.666666666666667,3,0.08,15,FOR0009,FOR0025,0.878084714548803,0,0,,0,,,,,,13.8,5.18,-8.620000000000001,0.0,0,0.5,0.12,0.16,0.04,0.2371428571428571,0.2063746016119138,0.54,0.1742857142857143,0.1567808016952963,0.54,0.2228571428571428,0.2027013337100441,0.7,1.064102564102564,0,0.0,0,0.0,,0.0,0.0,4.434782608695652,41,5.16,emergencial,0,0.0,0.0,0.0,9999,5.18,4,29.721311475409827,0,0,0.0,1.4689144012431572,0,1.1599999999999966,0.8000000000000114,0.6689144012431457,11,1,1.5603429726717173,3.1203429726717173,0.0,0,3.3197829520329614,3.5264137894053684,OK,train
ING0163,2025-02-24,OVO,UND,CAT0011,1,0,Proteínas,perecivel,1.0,3696.0,214.09406926406928,0,0,4,0,2,9,24,1,0,0,,,0,0.8,0.8300000000000001,0.86,1,2.0,2,0.08,0,FOR0008,FOR0007,0.930232558139535,0,0,,0,,,,,,0.0,3696.0,3696.0,0.0,0,76.03923520923522,134.07340548340548,251.45556998557,136.21757575757576,132.96591939806223,88.42713627112471,250.92300865800863,148.2810667903525,84.22684969894785,303.1948484848485,238.4552177386106,209.8384219384543,1086.1206854256857,0.557613797085441,0,0.0,0,0.0,,793.0,26.433333333333334,1.2413793103448276,3,336.0,sexta,0,0.0,0.0,0.0,9999,3696.0,1,24.925636697944704,0,0,0.0,346.23339619844955,0,1073.3359668109915,0.0,346.23339619844955,8,1,584.6886139370602,2253.8751381073344,0.0,0,6.32131345112505,10.67488012589512,OK,train
ING0165,2025-02-27,PRESUNTO SERRANO,KG,CAT0011,1,0,Proteínas,neutro,0.5,10.12,0.48,3,0,1,0,2,9,27,1,0,0,,,0,199.87,207.66,215.45,3,3.5,2,0.1,0,FOR0008,FOR0008,0.9276862381062893,0,0,,0,,,,,,0.07,10.12,10.05,0.0,0,0.39,0.03,0.15,0.42,0.2357142857142858,0.1978094321021372,0.48,0.2164285714285714,0.2125163212865921,0.72,0.3760714285714285,0.3729595279970873,1.41,0.6267806267806271,0,0.0,0,0.0,,9.8,0.3266666666666667,3.3037974683544302,6,0.5,sexta,0,0.0,0.0,0.0,9999,10.12,3,46.75907590759076,0,1,0.0,1.7858750052354435,0,3.3299999999998704,0.7199999999999704,1.065875005235473,10,1,2.1940892909497585,4.826589290949759,0.0,0,4.612392048830128,5.666689981287808,OK,train
ING0229,2025-03-12,NOZ MOSCADA,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,0.25,0.0,2,0,2,0,3,11,12,1,0,0,,,0,90.77,95.97333333333331,102.74,4,5.666666666666667,3,0.05,0,FOR0009,FOR0025,0.8834923106871715,0,0,,0,,,,,,0.25,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0,0.0,,0.5,0.0166666666666666,6.0,5,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,4,999.0,0,1,0.0,0.0,0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0,999.0,999.0,OK,train
ING0160,2025-03-21,FILÉ DE PEITO DE FRANGO,KG,CAT0011,1,0,Proteínas,perecivel,0.5,12.15,3.4066666666666663,4,1,0,0,3,12,21,1,0,0,,,0,30.75,32.14,33.53,3,3.5,2,0.1,25,FOR0008,FOR0008,0.9170891738741426,0,0,,0,,,,,,12.15,12.15,0.0,0.0,0,5.406666666666666,4.266666666666667,0.0,2.433333333333333,3.3523809523809525,1.118460771486629,5.406666666666666,3.132857142857143,1.140776356684649,5.406666666666666,2.3797619047619043,1.545857048787219,5.406666666666666,1.4087043521760882,0,0.0,0,0.0,,5.5,0.1833333333333333,3.354430379746836,7,4.0,sexta,0,0.0,0.0,0.0,9999,12.15,3,3.878248974008208,0,0,10.0,8.904546533734287,1,17.46666666666715,4.486666666666679,4.417879867067607,10,1,11.55716558135332,28.21549891468665,16.5,1,1.05129583153184,1.3644715038514903,Atencao,train
ING0016,2025-03-23,ESSÊNCIA DE BAUNILHA,L,CAT0002,1,0,Bebidas e Bases,neutro,0.5,0.0,0.0,6,0,5,1,3,12,23,1,0,0,,,0,91.26,97.16666666666669,101.2,3,3.6666666666666665,3,0.1,0,FOR0011,FOR0011,0.9017786561264822,0,0,,0,,,,,,0.25,0.25,-0.25,-0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0,0.0,,0.5,0.0166666666666666,4.411764705882353,23,0.5,sexta,0,0.0,0.0,0.0,9999,0.0,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,10,1,0.0,0.0,0.0,0,0.0,0.0,Emergencial,train
ING0087,2025-04-13,LEITE EM PÓ,KG,CAT0007,1,0,Laticínios,perecivel,0.5,9.0,0.246,6,0,5,1,4,15,13,0,0,0,,,0,47.65,50.370000000000005,54.95,2,2.333333333333333,3,0.12,0,FOR0004,FOR0004,0.8671519563239308,0,0,,0,,,,,,0.06,9.0,8.94,0.0,0,0.272,0.024,0.06,0.8560000000000001,0.4934285714285714,0.4474128805860258,1.404,0.4147142857142857,0.3549939172981442,1.404,0.3668571428571429,0.2931183194656191,1.404,1.3450155763239875,0,0.0,0,0.0,,11.88,0.396,2.25,9,9.38,sexta,0,0.0,0.0,0.0,9999,9.0,2,21.70168790905959,0,0,0.0,1.077977639567681,0,3.2480000000000477,0.3940000000000054,0.6839776395676755,9,1,1.4176919252819613,3.985691925281962,0.0,0,6.34834680194007,8.348967241666921,OK,train
ING0040,2025-04-18,MORANGO,KG,CAT0004,1,0,Frutas Frescas,neutro,0.5,14.51,1.65,4,1,0,0,4,16,18,0,0,1,Sexta-Feira Santa,NACIONAL,0,21.1,22.63,23.83,1,1.3333333333333333,3,0.05,0,FOR0003,FOR0007,0.8854385228703316,0,0,,0,,,,,,14.51,38.7,0.0,-24.190000000000005,0,0.54,2.52,0.3299999999999999,0.72,0.4714285714285714,0.5468219872264524,1.65,0.78,0.7858361543849088,2.52,0.5925,0.6153928284708329,2.52,0.7956600361663653,0,0.0,0,0.0,,0.0,0.0,1.5,65,25.58,emergencial,0,0.0,0.0,0.0,9999,14.51,1,18.602564102564106,0,0,0.0,1.43539816697689,0,5.07000000000005,0.4200000000000159,1.015398166976874,8,1,1.6078981669768742,5.755398166976875,0.0,0,9.02420333451919,10.108693416099095,OK,train
ING0228,2025-05-03,MATCHÁ,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,10.8,0.1,5,0,6,1,5,18,3,0,0,0,,,0,272.05,281.695,291.34,6,6.5,2,0.12,2,FOR0009,FOR0024,0.9337887004874031,0,0,,0,,,,,,10.8,10.8,0.0,0.0,0,0.27,0.25,0.2,0.11,0.0842857142857142,0.0896022958889525,0.27,0.0978571428571428,0.0856808542861762,0.27,0.1503571428571428,0.1703043494117851,0.69,0.5605700712589073,0,0.0,0,0.0,,0.0,0.0,7.8307692307692305,46,2.5,emergencial,0,0.0,0.0,0.0,9999,10.8,6,110.36496350364966,0,1,0.0,1.4983119491086554,0,1.3100000000000307,0.8100000000000307,0.6883119491086247,13,1,1.5904548062514818,2.642954806251482,0.0,0,6.790510461252497,7.208111773002219,OK,train
ING0164,2025-05-09,PRESUNTO DE PERU,KG,CAT0011,1,0,Proteínas,neutro,0.5,0.0,1.3,4,1,0,0,5,19,9,0,0,0,,,0,53.89,55.27,56.65,3,3.5,2,0.1,10,FOR0008,FOR0008,0.951279788172992,0,0,,0,2.43,121.56,1.0,sexta,4.0,13.5,13.5,-13.5,-13.5,1,0.15,1.4,0.25,1.85,0.4571428571428572,0.4237025012007934,1.3,0.5178571428571429,0.4643469951104796,1.4,0.4982142857142858,0.3755199217620965,1.4,0.9175627240143368,0,2.43,1,121.56,sexta,14.079999999999991,0.4693333333333331,3.246376811594203,7,3.5,sexta,0,0.0,0.0,0.0,9999,0.0,3,0.0,1,0,4.5,1.3731923131813086,1,3.1000000000000227,0.3000000000000113,1.0731923131812973,10,1,2.5678351703241544,6.055335170324155,6.5,1,0.0,0.0,Emergencial,train
ING0214,2025-05-12,PÃO CIABATTA,UND,CAT0012,1,0,Semi-prontos e Preparados,neutro,1.0,416.0,18.0,0,0,4,0,5,20,12,0,0,0,,,0,4.11,4.1850000000000005,4.26,3,3.5,2,0.05,100,FOR0014,FOR0018,0.9647887323943664,0,0,,0,,,,,,416.0,416.0,0.0,0.0,0,0.0,11.0,1.0,3.0,14.571428571428571,12.59440540950813,36.0,15.714285714285714,11.591963870441749,39.0,14.678571428571429,11.277816873808105,40.0,0.9927007299270072,0,0.0,0,0.0,,446.27,14.875666666666666,3.942857142857143,3,44.27,sexta,0,0.0,0.0,0.0,9999,416.0,3,26.472727272727276,0,0,0.0,62.23069050942384,0,133.0,30.0,32.23069050942384,10,1,76.26640479513813,179.01640479513813,0.0,0,5.454564183501664,6.684804500715021,OK,train
ING0096,2025-05-17,REQUEIJÃO,KG,CAT0007,1,0,Laticínios,neutro,0.5,27.9,0.15,5,0,6,1,5,20,17,0,0,0,,,0,36.96,39.22666666666667,42.77,2,2.333333333333333,3,0.1,0,FOR0004,FOR0004,0.8641571194762684,0,0,,0,,,,,,10.46,10.46,17.439999999999998,17.439999999999998,0,0.42,0.12,0.57,0.48,0.257142857142857,0.1864326764736853,0.48,0.2978571428571429,0.2106465713511085,0.75,0.3546428571428571,0.2758083357972324,1.29,0.7250755287009061,0,0.0,0,0.0,,16.72,0.5573333333333333,2.676056338028169,22,14.72,sexta,0,0.0,0.0,0.0,9999,27.9,2,93.66906474820142,0,1,0.0,1.1235856170149594,0,2.369999999999948,0.4799999999999613,0.6435856170149982,9,1,1.3528713313007126,3.835371331300713,0.0,0,20.622803776302703,24.831218535995674,OK,train
ING0106,2025-05-27,CENOURA,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,7.76,0.3519949494949494,1,0,3,0,5,22,27,0,0,0,,,0,6.49,6.59,6.69,1,1.0,2,0.15,0,FOR0023,FOR0023,0.9701046337817638,0,0,,0,,,,,,0.06,0.06,7.7,7.7,0,0.7227525252525253,0.1801767676767676,0.0922222222222222,0.0976767676767676,0.3816378066378064,0.2531689218495465,0.7227525252525253,0.2650162337662337,0.2269492670605548,0.7227525252525253,0.293241341991342,0.2095779733260341,0.7227525252525253,1.3014461195893527,0,0.0,0,0.0,,5.0,0.1666666666666666,1.3804347826086956,4,1.0,sexta,0,0.0,0.0,0.0,9999,7.76,1,29.28122511485452,0,0,0.0,1.1464349691192617,0,4.950631313131339,0.800631313131305,0.3458036559879563,8,1,0.6390449979792984,2.6917343919186925,0.0,0,12.143119849991193,6.768809578411196,OK,train
ING0011,2025-06-25,CHÁ VERDE,KG,CAT0002,1,0,Bebidas e Bases,neutro,0.5,0.75,0.0,2,0,2,0,6,26,25,0,1,0,,,0,109.98,116.76666666666668,124.21,3,3.6666666666666665,3,0.1,0,FOR0011,FOR0011,0.8854359552370985,0,0,,0,,,,,,0.75,0.0,0.0,0.75,0,0.0042857142857142,0.0,0.0035714285714285,0.0060714285714285,0.0026530612244897,0.0019976297908624,0.005,0.0030357142857142,0.0023555189211201,0.0078571428571428,0.0022576530612244,0.0020871361470178,0.0078571428571428,1.1751412429378534,1,0.0,0,0.0,,0.0,0.0,4.128205128205129,40,0.5,sexta,0,0.0,0.0,0.0,9999,0.75,3,247.05882352941168,0,1,0.0,0.0102505069364792,0,0.0171428571428577,0.0042857142857144,0.0059647926507648,10,1,0.0127377518344383,0.0285413232630097,0.0,0,58.880092009036446,73.16711306549303,OK,train
ING0060,2025-06-26,ARROZ PARBOILIZADO,KG,CAT0006,1,0,"Grãos, Farinhas e Massas",seco,0.5,0.4,1.2000000000000002,3,0,1,0,6,26,26,0,0,0,,,0,7.91,8.703333333333333,9.27,4,4.333333333333333,3,0.15,0,FOR0005,FOR0005,0.8532901833872708,0,0,,0,,,,,,60.75,60.75,-60.35,-60.35,0,4.0,3.2,7.9,2.2,2.542857142857144,1.1942321701371623,4.2,2.8000000000000003,1.659008044678414,7.4,2.839285714285715,2.4418176723444214,9.1,0.8955974842767297,0,0.0,0,0.0,,45.0,1.5,4.493506493506493,6,3.5,sexta,1,3.5,3.5,3.5,1,3.9,4,0.1428571428571428,1,0,30.5,18.057998318737045,1,25.90000000000009,10.000000000000457,8.05799831873659,11,1,19.415141175879448,39.290141175879455,35.5,1,0.2008741509871272,0.2159707809892387,Emergencial,train
ING0156,2025-07-17,CHARQUE DESFIADA,KG,CAT0011,1,0,Proteínas,neutro,0.5,0.25,0.0416666666666666,3,0,1,0,7,29,17,0,0,0,,,0,74.11,76.49000000000001,78.87,3,3.5,2,0.07,0,FOR0008,FOR0008,0.9396475212374792,0,0,,0,,,,,,0.75,0.25,-0.5,0.0,0,0.0416666666666666,0.00625,0.0208333333333333,0.01875,0.0354166666666666,0.0180822452309604,0.0666666666666666,0.0278273809523809,0.0177832529582002,0.0666666666666666,0.0290922619047619,0.021743114648366,0.0791666666666666,1.217391304347826,0,0.0,0,0.0,,1.0,0.0333333333333333,3.842105263157895,13,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,3,8.983957219251339,0,0,0.5,0.1933892958215104,1,0.4041666666666614,0.1312499999999978,0.0621392958215125,10,1,0.1494160815357982,0.3530619148691316,0.5,1,1.673180004657685,1.292729253385041,Atencao,validation
ING0004,2025-07-26,AÇÚCAR GRANULADO,KG,CAT0001,1,0,Açúcares e Mel,neutro,0.5,155.25,9.06619696969697,5,0,6,1,7,30,26,0,0,0,,,0,7.88,8.75,9.32,3,3.333333333333333,3,0.03,0,FOR0001,FOR0001,0.8454935622317596,0,0,,0,,,,,,155.25,0.0,0.0,155.25,0,9.85592424242424,15.163287878787877,5.0559242424242425,18.503272727272726,9.879331168831168,2.974646915980088,15.465742424242425,10.827767316017315,3.590716516157576,19.42459090909091,8.615334415584416,4.28633373964967,19.42459090909091,1.146714763731085,0,0.0,0,0.0,,472.5,15.749999999999998,3.571428571428572,3,91.5,emergencial,0,0.0,0.0,0.0,9999,155.25,3,14.338135967360657,0,0,0.0,36.47726813762,0,58.99219696969794,24.227424242424604,12.249843895195395,10,1,38.095847141948646,98.40318805103956,0.0,0,4.075247347080225,4.256075301864134,OK,validation
ING0046,2025-08-06,SUMO DE LIMÃO TAHITI,L,CAT0004,1,0,Frutas Frescas,neutro,0.5,0.25,0.1432,2,0,2,0,8,32,6,0,0,0,,,0,6.12,6.716666666666666,7.16,1,1.3333333333333333,3,0.07,0,FOR0003,FOR0007,0.8547486033519553,0,0,,0,,,,,,0.25,0.25,0.0,0.0,0,0.0124,0.0376,0.0436,0.036,0.0524285714285714,0.0486159683741091,0.1432,0.0480857142857142,0.0364886253539343,0.1432,0.0586,0.035807675568649,0.151,0.8946855192588979,0,0.0,0,0.0,,1.5,0.05,1.7142857142857142,5,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,1,5.199049316696375,0,0,0.5,0.0740826646882715,1,0.4464000000000112,0.0150000000000005,0.0590826646882709,8,1,0.1176826646882709,0.527882664688271,0.5,1,2.1243570636526945,3.3746086355284537,OK,validation
ING0207,2025-08-18,NUGGETS DE FRANGO,KG,CAT0012,1,0,Semi-prontos e Preparados,perecivel,0.5,11.25,0.0,0,0,4,0,8,34,18,0,0,0,,,0,41.8,43.60999999999999,44.61,3,3.6666666666666665,3,0.1,0,FOR0014,FOR0018,0.9370096390943734,0,0,,0,,,,,,11.25,11.25,0.0,0.0,0,0.9,0.1,0.0,0.7,0.4000000000000002,0.3511884584284253,0.9,0.35,0.3204564052914338,0.9,0.3821428571428572,0.3887811642181161,1.6,1.0467289719626172,1,0.0,0,0.0,,3.5,0.1166666666666666,3.759259259259259,10,2.5,sexta,0,0.0,0.0,0.0,9999,11.25,3,32.14285714285714,0,1,0.0,2.011091403595045,0,2.1999999999999886,0.8999999999999773,1.1110914035950676,10,1,2.257519975023639,4.93251997502364,0.0,0,4.983344610220868,5.593977469094344,OK,validation
ING0076,2025-09-08,CREAM CHEESE,KG,CAT0007,1,0,Laticínios,perecivel,0.5,135.0,0.0048,0,0,4,0,9,37,8,0,0,0,,,0,47.07,49.35666666666666,51.81,2,2.333333333333333,3,0.15,0,FOR0004,FOR0004,0.9085118702953098,0,0,,0,,,,,,135.0,135.0,0.0,0.0,0,0.0392285714285714,0.0149714285714285,4.2158,1.2409714285714286,2.88839047619048,4.13595897794834,10.87610476190476,4.387925170068027,3.916712851635678,10.87610476190476,5.18584387755102,5.590849814472529,24.25507619047619,0.5569759800702876,0,0.0,0,0.0,,146.7,4.89,2.3768115942028984,24,64.2,sexta,0,0.0,0.0,0.0,9999,135.0,2,30.766249370179448,0,1,0.0,41.99181036557809,0,66.04621904761825,28.945828571428137,13.04598179414995,9,1,23.41766954925199,59.71857669210912,0.0,0,5.764877658558992,3.214912594258223,OK,validation
ING0214,2025-09-27,PÃO CIABATTA,UND,CAT0012,1,0,Semi-prontos e Preparados,neutro,1.0,416.0,18.0,5,0,6,1,9,39,27,0,0,0,,,0,4.11,4.1850000000000005,4.26,3,3.5,2,0.05,100,FOR0014,FOR0018,0.9647887323943664,0,0,,0,,,,,,416.0,0.0,0.0,416.0,0,12.0,39.0,5.0,13.0,14.714285714285714,7.804150299985369,28.0,17.357142857142858,11.399103492799814,39.0,15.535714285714286,10.84053484691568,39.0,0.9471264367816092,0,0.0,0,0.0,,956.03,31.867666666666665,3.955056179775281,16,194.0,emergencial,0,0.0,0.0,0.0,9999,416.0,3,23.967078189300413,0,0,0.0,54.98098927453012,0,194.0,24.0,30.980989274530117,10,1,77.58813213167298,186.33813213167295,0.0,0,5.36164473316636,7.566251635139485,OK,validation
ING0229,2025-10-12,NOZ MOSCADA,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,0.25,0.0,6,0,5,1,10,41,12,0,0,1,Nossa Senhora Aparecida,NACIONAL,0,90.77,95.97333333333331,102.74,4,5.666666666666667,3,0.05,0,FOR0009,FOR0025,0.8834923106871715,0,0,,0,,,,,,0.0,0.0,0.25,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0,0.0,,0.51,0.017,6.0,16,0.51,sexta,0,0.0,0.0,0.0,9999,0.25,4,999.0,0,1,0.0,0.0,0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0,999.0,999.0,OK,validation
ING0149,2025-11-10,SEMENTE DE MOSTARDA,KG,CAT0010,1,0,Nozes e Sementes,neutro,0.5,0.0,0.0012571428571428,0,0,4,0,11,46,10,0,0,0,,,0,47.51,50.79,53.17,4,5.0,3,0.1,0,FOR0006,FOR0025,0.8935489937934925,0,0,,0,,,,,,0.25,0.25,-0.25,-0.25,1,0.0001714285714285,0.0008571428571428,0.0024571428571428,0.0,0.0009510204081632,0.0006706102988945,0.0017714285714285,0.0010959183673469,0.0006399182780297,0.0022857142857142,0.0009989795918367,0.0007558682350011,0.0025714285714285,0.9519918283963228,0,0.0,0,0.0,,0.58,0.0193333333333333,4.575,17,0.58,sexta,0,0.0,0.0,0.0,9999,0.0,4,0.0,1,0,0.5,0.0065800794612179,1,0.0312000000000001,0.0040857142857142,0.0024943651755037,11,1,0.0064902835428506,0.0134831406857078,0.5,1,0.0,0.0,Emergencial,validation
ING0018,2025-11-13,GELO,KG,CAT0002,1,0,Bebidas e Bases,neutro,0.5,203.17,3.4000000000000004,3,0,1,0,11,46,13,0,0,0,,,0,3.91,4.0633333333333335,4.31,3,3.6666666666666665,3,0.12,20,FOR0011,FOR0011,0.9071925754060326,0,0,,0,,,,,,203.17,203.17,0.0,0.0,0,8.0,1.2000000000000002,10.2,1.6,5.028571428571429,1.9678366172985,8.0,5.128571428571429,2.526910114205517,10.0,5.707142857142856,3.203924511459718,15.000000000000002,0.8811013767209014,0,0.0,0,0.0,,0.0,0.0,3.25,62,282.06,sexta,0,0.0,0.0,0.0,9999,203.17,3,39.61532033426183,0,1,0.0,26.156444061814817,0,143.39999999999782,17.0,9.156444061814817,10,1,26.277872633243383,66.22787263324338,0.0,0,7.731599998052181,7.767493146998645,OK,validation
