data_pedido,ingredient_id,qty,data_prevista,order_type
2024-05-24,ING0019,244.0,2024-05-27,sexta
2024-05-24,ING0033,2.5,2024-05-26,sexta
2024-05-24,ING0035,1.5,2024-05-28,sexta
2024-05-24,ING0036,0.5,2024-05-25,sexta
2024-05-24,ING0038,2.5,2024-05-25,sexta
2024-05-24,ING0039,0.5,2024-05-25,sexta
2024-05-24,ING0041,0.5,2024-05-28,sexta
2024-05-24,ING0042,0.5,2024-05-25,sexta
2024-05-24,ING0044,0.5,2024-05-25,sexta
2024-05-24,ING0045,16.0,2024-05-25,sexta
2024-05-24,ING0046,0.5,2024-05-25,sexta
2024-05-24,ING0047,0.5,2024-05-25,sexta
2024-05-24,ING0049,4.5,2024-05-26,sexta
2024-05-24,ING0055,0.523890590260343,2024-05-26,sexta
2024-05-24,ING0061,2.0,2024-05-30,sexta
2024-05-24,ING0064,0.5,2024-06-08,sexta
2024-05-24,ING0067,0.5,2024-05-28,sexta
2024-05-24,ING0076,11.611274517092905,2024-05-26,sexta
2024-05-24,ING0088,78.0,2024-05-29,sexta
2024-05-24,ING0092,16.5,2024-05-26,sexta
2024-05-24,ING0098,0.5,2024-05-25,sexta
2024-05-24,ING0103,0.5,2024-05-26,sexta
2024-05-24,ING0104,1.5,2024-05-25,sexta
2024-05-24,ING0107,1.0,2024-05-25,sexta
2024-05-24,ING0109,0.5,2024-05-26,sexta
2024-05-24,ING0122,38.5,2024-05-28,sexta
2024-05-24,ING0124,0.5,2024-05-28,sexta
2024-05-24,ING0125,2.0,2024-05-28,sexta
2024-05-24,ING0128,1.0,2024-05-28,sexta
2024-05-24,ING0134,0.5,2024-05-28,sexta
2024-05-24,ING0136,0.5,2024-05-29,sexta
2024-05-24,ING0137,0.5,2024-05-28,sexta
2024-05-24,ING0145,0.5,2024-05-28,sexta
2024-05-24,ING0147,0.5,2024-05-28,sexta
2024-05-24,ING0149,0.5,2024-05-28,sexta
2024-05-24,ING0151,1.0,2024-06-04,sexta
2024-05-24,ING0159,542.0,2024-05-25,sexta
2024-05-24,ING0164,1.2896895285089285,2024-05-27,sexta
2024-05-24,ING0172,8.0,2024-06-01,sexta
2024-05-24,ING0178,1.0,2024-05-27,sexta
2024-05-24,ING0181,4.0,2024-05-27,sexta
2024-05-24,ING0188,57.0,2024-05-27,sexta
2024-05-24,ING0195,2.0,2024-05-28,sexta
2024-05-24,ING0199,0.5,2024-05-27,sexta
2024-05-24,ING0221,17.5,2024-05-28,sexta
2024-05-24,ING0227,0.5,2024-05-28,sexta
2024-05-24,ING0230,31.5,2024-05-28,sexta
2024-05-24,ING0237,0.5,2024-05-28,sexta
2024-05-24,ING0239,0.5,2024-05-28,sexta
2024-05-24,ING0240,2.0,2024-05-28,sexta
2024-05-24,ING0244,0.5,2024-05-28,sexta
2024-05-27,ING0076,31.0,2024-06-01,emergencial
2024-05-27,ING0128,7.5,2024-05-31,emergencial
2024-05-27,ING0183,6.0,2024-05-30,emergencial
2024-05-28,ING0076,40.0,2024-05-30,emergencial
2024-05-28,ING0088,125.0,2024-05-30,emergencial
2024-05-28,ING0128,7.5,2024-06-03,emergencial
2024-05-28,ING0183,8.0,2024-05-31,emergencial
2024-05-29,ING0076,41.5,2024-06-01,emergencial
2024-05-29,ING0128,8.0,2024-06-02,emergencial
2024-05-29,ING0183,8.0,2024-06-01,emergencial
2024-05-30,ING0128,10.0,2024-06-03,emergencial
2024-05-31,ING0003,1.0,2024-06-03,sexta
2024-05-31,ING0010,266.0,2024-06-03,sexta
2024-05-31,ING0012,3.0,2024-06-03,sexta
2024-05-31,ING0016,0.5,2024-06-03,sexta
2024-05-31,ING0017,1.5,2024-06-03,sexta
2024-05-31,ING0018,35.903375320946736,2024-06-03,sexta
2024-05-31,ING0026,6.0,2024-06-04,sexta
2024-05-31,ING0033,1.5,2024-06-02,sexta
2024-05-31,ING0035,0.5,2024-06-01,sexta
2024-05-31,ING0036,0.5,2024-06-01,sexta
2024-05-31,ING0046,0.5,2024-06-01,sexta
2024-05-31,ING0057,126.0,2024-06-02,sexta
2024-05-31,ING0061,1.0,2024-06-04,sexta
2024-05-31,ING0063,16.5,2024-06-04,sexta
2024-05-31,ING0064,0.5,2024-06-15,sexta
2024-05-31,ING0068,0.5,2024-06-04,sexta
2024-05-31,ING0076,2.0,2024-06-02,sexta
2024-05-31,ING0078,5.0,2024-06-02,sexta
2024-05-31,ING0085,0.5,2024-06-02,sexta
2024-05-31,ING0086,87.5,2024-06-03,sexta
2024-05-31,ING0089,31.813880455467395,2024-06-02,sexta
2024-05-31,ING0091,8.5,2024-06-02,sexta
2024-05-31,ING0098,0.5,2024-06-01,sexta
2024-05-31,ING0099,1.0,2024-06-01,sexta
2024-05-31,ING0100,1.0,2024-06-01,sexta
2024-05-31,ING0101,0.5,2024-06-01,sexta
2024-05-31,ING0104,1.1203095078631837,2024-06-01,sexta
2024-05-31,ING0107,1.0,2024-06-01,sexta
2024-05-31,ING0112,0.5,2024-06-02,sexta
2024-05-31,ING0114,0.5,2024-06-01,sexta
2024-05-31,ING0115,1.0,2024-06-01,sexta
2024-05-31,ING0128,3.5,2024-06-04,sexta
2024-05-31,ING0136,0.5,2024-06-04,sexta
2024-05-31,ING0137,0.5,2024-06-05,sexta
2024-05-31,ING0147,0.5,2024-06-04,sexta
2024-05-31,ING0148,0.5,2024-06-05,sexta
2024-05-31,ING0150,1.0,2024-06-03,sexta
2024-05-31,ING0151,1.0,2024-06-03,sexta
2024-05-31,ING0156,0.5,2024-06-03,sexta
2024-05-31,ING0160,7.0,2024-06-03,sexta
2024-05-31,ING0169,1.0,2024-06-04,sexta
2024-05-31,ING0175,8.0,2024-06-04,sexta
2024-05-31,ING0188,58.0,2024-06-08,sexta
2024-05-31,ING0220,9.0,2024-06-03,sexta
2024-05-31,ING0222,2.5,2024-06-04,sexta
2024-05-31,ING0227,0.5,2024-06-04,sexta
2024-05-31,ING0228,1.5,2024-06-06,sexta
2024-05-31,ING0240,2.986704368031148,2024-06-06,sexta
2024-05-31,ING0244,1.0,2024-06-04,sexta
2024-06-03,ING0026,9.5,2024-06-07,emergencial
2024-06-03,ING0038,3.0,2024-06-04,emergencial
2024-06-03,ING0043,48.5,2024-06-07,emergencial
2024-06-03,ING0061,5.5,2024-06-07,emergencial
2024-06-03,ING0063,30.0,2024-06-07,emergencial
2024-06-03,ING0098,1.5,2024-06-04,emergencial
2024-06-03,ING0143,10.5,2024-06-07,emergencial
2024-06-03,ING0174,99.11887290357137,2024-06-06,emergencial
2024-06-03,ING0175,102.07726085787863,2024-06-06,emergencial
2024-06-03,ING0188,95.0,2024-06-06,emergencial
2024-06-03,ING0222,4.5,2024-06-07,emergencial
2024-06-03,ING0228,3.5,2024-06-09,emergencial
2024-06-03,ING0240,6.0,2024-06-07,emergencial
2024-06-04,ING0043,54.0,2024-06-05,emergencial
2024-06-04,ING0143,11.5,2024-06-08,emergencial
2024-06-04,ING0174,117.29066626922612,2024-06-07,emergencial
2024-06-04,ING0188,112.0,2024-06-07,emergencial
2024-06-04,ING0228,4.0,2024-06-10,emergencial
2024-06-04,ING0240,7.0,2024-06-08,emergencial
2024-06-05,ING0049,30.0,2024-06-07,emergencial
2024-06-05,ING0188,140.0,2024-06-08,emergencial
2024-06-05,ING0228,4.5,2024-06-11,emergencial
2024-06-05,ING0240,7.5,2024-06-09,emergencial
2024-06-06,ING0049,36.5,2024-06-08,emergencial
2024-06-06,ING0124,2.0,2024-06-10,emergencial
2024-06-06,ING0194,1.0,2024-06-09,emergencial
2024-06-07,ING0010,495.0,2024-06-13,sexta
2024-06-07,ING0012,15.0,2024-06-10,sexta
2024-06-07,ING0018,135.5,2024-06-12,sexta
2024-06-07,ING0024,26.5,2024-06-10,sexta
2024-06-07,ING0025,16.5,2024-06-12,sexta
2024-06-07,ING0035,2.0,2024-06-10,sexta
2024-06-07,ING0036,1.5,2024-06-08,sexta
2024-06-07,ING0038,3.0,2024-06-11,sexta
2024-06-07,ING0039,0.5,2024-06-09,sexta
2024-06-07,ING0045,110.25884423862964,2024-06-08,sexta
2024-06-07,ING0053,0.5,2024-06-09,sexta
2024-06-07,ING0054,0.5,2024-06-09,sexta
2024-06-07,ING0055,0.5,2024-06-10,sexta
2024-06-07,ING0057,358.0,2024-06-10,sexta
2024-06-07,ING0060,40.0,2024-06-11,sexta
2024-06-07,ING0064,0.5,2024-06-11,sexta
2024-06-07,ING0067,0.5,2024-06-11,sexta
2024-06-07,ING0070,39.0,2024-06-14,sexta
2024-06-07,ING0073,0.5,2024-06-11,sexta
2024-06-07,ING0076,0.5,2024-06-09,sexta
2024-06-07,ING0078,13.5,2024-06-09,sexta
2024-06-07,ING0085,0.5,2024-06-09,sexta
2024-06-07,ING0086,164.5,2024-06-09,sexta
2024-06-07,ING0095,14.665612350059853,2024-06-09,sexta
2024-06-07,ING0097,0.5,2024-06-09,sexta
2024-06-07,ING0098,0.5,2024-06-08,sexta
2024-06-07,ING0100,1.5,2024-06-08,sexta
2024-06-07,ING0103,0.5,2024-06-08,sexta
2024-06-07,ING0104,3.5,2024-06-08,sexta
2024-06-07,ING0113,0.5,2024-06-10,sexta
2024-06-07,ING0115,2.5,2024-06-08,sexta
2024-06-07,ING0122,20.0,2024-06-11,sexta
2024-06-07,ING0124,2.0,2024-06-11,sexta
2024-06-07,ING0129,3.0,2024-06-11,sexta
2024-06-07,ING0136,0.5,2024-06-11,sexta
2024-06-07,ING0138,0.5,2024-06-11,sexta
2024-06-07,ING0142,13.5,2024-06-11,sexta
2024-06-07,ING0147,0.5,2024-06-12,sexta
2024-06-07,ING0150,0.5,2024-06-10,sexta
2024-06-07,ING0168,2.0,2024-06-10,sexta
2024-06-07,ING0169,12.848168724819356,2024-06-10,sexta
2024-06-07,ING0178,107.0,2024-06-10,sexta
2024-06-07,ING0191,33.5,2024-06-11,sexta
2024-06-07,ING0194,1.5,2024-06-12,sexta
2024-06-07,ING0217,33.0,2024-06-10,sexta
2024-06-07,ING0224,5.5,2024-06-16,sexta
2024-06-07,ING0227,0.5,2024-06-11,sexta
2024-06-07,ING0228,3.0,2024-06-14,sexta
2024-06-07,ING0234,1.0,2024-06-14,sexta
2024-06-07,ING0237,0.5,2024-06-22,sexta
2024-06-07,ING0243,3.5,2024-06-13,sexta
2024-06-07,ING0244,0.5,2024-06-11,sexta
2024-06-10,ING0003,1.5,2024-06-13,emergencial
2024-06-10,ING0010,500.0,2024-06-14,emergencial
2024-06-10,ING0018,158.0,2024-06-13,emergencial
2024-06-10,ING0025,49.5,2024-06-13,emergencial
2024-06-10,ING0034,4.5,2024-06-11,emergencial
2024-06-10,ING0048,14.0,2024-06-12,emergencial
2024-06-10,ING0060,39.5,2024-06-16,emergencial
2024-06-10,ING0070,54.5,2024-06-14,emergencial
2024-06-10,ING0076,56.5,2024-06-13,emergencial
2024-06-10,ING0091,56.99472655802527,2024-06-12,emergencial
2024-06-10,ING0110,9.823232119742807,2024-06-11,emergencial
2024-06-10,ING0122,48.5,2024-06-14,emergencial
2024-06-10,ING0129,5.623197724618087,2024-06-15,emergencial
2024-06-10,ING0142,64.21734781430368,2024-06-14,emergencial
2024-06-10,ING0163,569.0,2024-06-11,emergencial
2024-06-10,ING0224,8.5,2024-06-19,emergencial
2024-06-10,ING0234,0.8849058868446152,2024-06-14,emergencial
2024-06-10,ING0242,127.5,2024-06-15,emergencial
2024-06-10,ING0243,11.835523701496518,2024-06-14,emergencial
2024-06-10,ING0244,2.5,2024-06-14,emergencial
2024-06-11,ING0003,1.5,2024-06-14,emergencial
2024-06-11,ING0010,453.0,2024-06-14,emergencial
2024-06-11,ING0018,166.81830999262405,2024-06-14,emergencial
2024-06-11,ING0025,45.0,2024-06-14,emergencial
2024-06-11,ING0047,1.5,2024-06-12,emergencial
2024-06-11,ING0070,52.0,2024-06-15,emergencial
2024-06-11,ING0076,54.5,2024-06-13,emergencial
2024-06-11,ING0091,54.28069196002407,2024-06-13,emergencial
2024-06-11,ING0095,26.5,2024-06-13,emergencial
2024-06-11,ING0106,3.0,2024-06-12,emergencial
2024-06-11,ING0224,8.0,2024-06-20,emergencial
2024-06-11,ING0234,1.0,2024-06-15,emergencial
2024-06-11,ING0242,108.5,2024-06-15,emergencial
2024-06-11,ING0243,10.52046551244135,2024-06-15,emergencial
2024-06-11,ING0244,2.5,2024-06-15,emergencial
2024-06-12,ING0003,1.5,2024-06-15,emergencial
2024-06-12,ING0010,449.0,2024-06-15,emergencial
2024-06-12,ING0061,5.5,2024-06-17,emergencial
2024-06-12,ING0066,86.5,2024-06-17,emergencial
2024-06-12,ING0070,57.0,2024-06-16,emergencial
2024-06-12,ING0075,2.0,2024-06-14,emergencial
2024-06-12,ING0076,54.0,2024-06-14,emergencial
2024-06-12,ING0079,155.80877627581663,2024-06-14,emergencial
2024-06-12,ING0092,34.0,2024-06-14,emergencial
2024-06-12,ING0095,29.0,2024-06-16,emergencial
2024-06-12,ING0131,3.0,2024-06-16,emergencial
2024-06-12,ING0160,11.785040367588287,2024-06-15,emergencial
2024-06-12,ING0163,611.0,2024-06-15,emergencial
2024-06-12,ING0178,253.0,2024-06-15,emergencial
2024-06-12,ING0191,57.0,2024-06-15,emergencial
2024-06-12,ING0224,9.0,2024-06-21,emergencial
2024-06-12,ING0234,1.0,2024-06-16,emergencial
2024-06-12,ING0238,6.5,2024-06-16,emergencial
2024-06-12,ING0242,103.0,2024-06-16,emergencial
2024-06-12,ING0243,11.835523701496518,2024-06-16,emergencial
2024-06-12,ING0244,2.5,2024-06-16,emergencial
2024-06-13,ING0061,4.5,2024-06-17,emergencial
2024-06-13,ING0066,87.5,2024-06-17,emergencial
2024-06-13,ING0070,42.0,2024-06-18,emergencial
2024-06-13,ING0075,2.0,2024-06-15,emergencial
2024-06-13,ING0079,158.10008180928452,2024-06-15,emergencial
2024-06-13,ING0092,24.0,2024-06-15,emergencial
2024-06-13,ING0094,5.0,2024-06-15,emergencial
2024-06-13,ING0098,1.5,2024-06-14,emergencial
2024-06-13,ING0131,3.0,2024-06-17,emergencial
2024-06-13,ING0160,13.258170413536824,2024-06-16,emergencial
2024-06-13,ING0163,624.0,2024-06-14,emergencial
2024-06-13,ING0178,212.0,2024-06-16,emergencial
2024-06-13,ING0191,60.832439992512725,2024-06-16,emergencial
2024-06-13,ING0203,11.0,2024-06-16,emergencial
2024-06-13,ING0220,8.89839022700513,2024-06-16,emergencial
2024-06-13,ING0224,7.0,2024-06-22,emergencial
2024-06-13,ING0231,1.5,2024-06-17,emergencial
2024-06-13,ING0234,1.0,2024-06-17,emergencial
2024-06-13,ING0238,8.10415238183723,2024-06-17,emergencial
2024-06-13,ING0242,80.0,2024-06-17,emergencial
2024-06-13,ING0244,2.5,2024-06-17,emergencial
2024-06-14,ING0002,4.0,2024-06-17,sexta
2024-06-14,ING0008,8.572656721570366,2024-06-17,sexta
2024-06-14,ING0035,9.848841651507293,2024-06-15,sexta
2024-06-14,ING0036,1.0,2024-06-16,sexta
2024-06-14,ING0038,2.5,2024-06-15,sexta
2024-06-14,ING0039,0.5,2024-06-15,sexta
2024-06-14,ING0045,13.5,2024-06-15,sexta
2024-06-14,ING0051,0.5,2024-06-16,sexta
2024-06-14,ING0052,25.5,2024-06-16,sexta
2024-06-14,ING0057,209.0,2024-06-16,sexta
2024-06-14,ING0058,1.5,2024-06-16,sexta
2024-06-14,ING0059,5.136023265343292,2024-06-27,sexta
2024-06-14,ING0060,10.158978939850414,2024-06-18,sexta
2024-06-14,ING0061,4.5,2024-06-18,sexta
2024-06-14,ING0062,4.5,2024-06-18,sexta
2024-06-14,ING0063,30.0,2024-06-18,sexta
2024-06-14,ING0066,87.0,2024-06-18,sexta
2024-06-14,ING0069,6.5,2024-06-18,sexta
2024-06-14,ING0074,2.0,2024-06-18,sexta
2024-06-14,ING0075,1.0,2024-06-16,sexta
2024-06-14,ING0081,3.8756145776761977,2024-06-16,sexta
2024-06-14,ING0093,0.5,2024-06-16,sexta
2024-06-14,ING0094,4.5,2024-06-18,sexta
2024-06-14,ING0095,9.5,2024-06-20,sexta
2024-06-14,ING0097,0.5,2024-06-16,sexta
2024-06-14,ING0098,1.5,2024-06-15,sexta
2024-06-14,ING0104,2.0,2024-06-15,sexta
2024-06-14,ING0106,1.5,2024-06-15,sexta
2024-06-14,ING0110,0.5,2024-06-16,sexta
2024-06-14,ING0115,2.381490941123105,2024-06-15,sexta
2024-06-14,ING0124,0.5,2024-06-18,sexta
2024-06-14,ING0128,5.5,2024-06-18,sexta
2024-06-14,ING0129,2.0,2024-06-18,sexta
2024-06-14,ING0131,3.0,2024-06-18,sexta
2024-06-14,ING0134,0.5,2024-06-18,sexta
2024-06-14,ING0137,0.5,2024-06-18,sexta
2024-06-14,ING0149,0.5,2024-06-18,sexta
2024-06-14,ING0152,1.5,2024-06-17,sexta
2024-06-14,ING0160,11.785040367588287,2024-06-17,sexta
2024-06-14,ING0164,2.0,2024-06-17,sexta
2024-06-14,ING0168,1.0,2024-06-19,sexta
2024-06-14,ING0178,217.0,2024-06-17,sexta
2024-06-14,ING0191,52.5,2024-06-17,sexta
2024-06-14,ING0203,15.0,2024-06-17,sexta
2024-06-14,ING0205,0.5,2024-06-17,sexta
2024-06-14,ING0206,94.70551436299651,2024-06-17,sexta
2024-06-14,ING0211,145.0,2024-06-17,sexta
2024-06-14,ING0217,9.0,2024-06-17,sexta
2024-06-14,ING0218,62.5,2024-06-17,sexta
2024-06-14,ING0220,8.5,2024-06-17,sexta
2024-06-14,ING0222,4.0,2024-06-18,sexta
2024-06-14,ING0224,6.0,2024-06-23,sexta
2024-06-14,ING0227,0.5,2024-06-18,sexta
2024-06-14,ING0230,38.0,2024-06-19,sexta
2024-06-14,ING0231,1.5,2024-06-18,sexta
2024-06-14,ING0233,0.5,2024-06-18,sexta
2024-06-14,ING0237,0.5,2024-06-18,sexta
2024-06-14,ING0238,6.5,2024-06-18,sexta
2024-06-14,ING0239,0.5,2024-06-18,sexta
2024-06-14,ING0242,67.5,2024-06-19,sexta
2024-06-14,ING0244,1.0,2024-06-18,sexta
2024-06-17,ING0062,4.0,2024-06-21,emergencial
2024-06-17,ING0063,23.5,2024-06-21,emergencial
2024-06-17,ING0069,7.5,2024-06-21,emergencial
2024-06-17,ING0089,13.5,2024-06-19,emergencial
2024-06-17,ING0102,1.5,2024-06-18,emergencial
2024-06-17,ING0128,5.5,2024-06-23,emergencial
2024-06-17,ING0222,2.5,2024-06-21,emergencial
2024-06-17,ING0227,1.0,2024-06-21,emergencial
2024-06-17,ING0230,33.0,2024-06-27,emergencial
2024-06-18,ING0089,14.0,2024-06-20,emergencial
2024-06-18,ING0230,34.0,2024-06-28,emergencial
2024-06-19,ING0088,81.0,2024-06-21,emergencial
2024-06-20,ING0088,89.5,2024-06-22,emergencial
2024-06-21,ING0002,6.0,2024-06-24,sexta
2024-06-21,ING0004,16.606722862238296,2024-06-25,sexta
2024-06-21,ING0026,1.0,2024-06-25,sexta
2024-06-21,ING0036,1.5,2024-06-24,sexta
2024-06-21,ING0038,1.5,2024-06-22,sexta
2024-06-21,ING0039,0.5,2024-06-22,sexta
2024-06-21,ING0041,0.5,2024-06-22,sexta
2024-06-21,ING0044,0.5,2024-06-22,sexta
2024-06-21,ING0045,21.0,2024-06-24,sexta
2024-06-21,ING0046,0.5,2024-06-24,sexta
2024-06-21,ING0047,0.5,2024-06-22,sexta
2024-06-21,ING0049,3.5,2024-06-23,sexta
2024-06-21,ING0052,18.5,2024-06-24,sexta
2024-06-21,ING0057,173.0,2024-06-26,sexta
2024-06-21,ING0068,0.5,2024-06-27,sexta
2024-06-21,ING0069,15.966216773931933,2024-06-25,sexta
2024-06-21,ING0081,6.5,2024-06-23,sexta
2024-06-21,ING0086,95.0,2024-06-23,sexta
2024-06-21,ING0088,44.5,2024-06-23,sexta
2024-06-21,ING0093,2.5,2024-06-23,sexta
2024-06-21,ING0097,0.5,2024-06-23,sexta
2024-06-21,ING0098,1.0,2024-06-24,sexta
2024-06-21,ING0100,1.5,2024-06-24,sexta
2024-06-21,ING0101,0.5,2024-06-23,sexta
2024-06-21,ING0104,1.5,2024-06-23,sexta
2024-06-21,ING0106,1.0,2024-06-23,sexta
2024-06-21,ING0108,0.5,2024-06-23,sexta
2024-06-21,ING0110,1.0,2024-06-22,sexta
2024-06-21,ING0112,0.5,2024-06-22,sexta
2024-06-21,ING0115,1.0,2024-06-23,sexta
2024-06-21,ING0116,1.2470197617696552,2024-06-22,sexta
2024-06-21,ING0122,22.5,2024-06-25,sexta
2024-06-21,ING0124,0.5,2024-06-25,sexta
2024-06-21,ING0128,5.5,2024-06-25,sexta
2024-06-21,ING0135,0.5,2024-07-06,sexta
2024-06-21,ING0143,3.5,2024-07-04,sexta
2024-06-21,ING0145,0.5,2024-06-26,sexta
2024-06-21,ING0148,0.5,2024-07-06,sexta
2024-06-21,ING0152,2.0,2024-06-24,sexta
2024-06-21,ING0163,498.0,2024-06-22,sexta
2024-06-21,ING0164,3.0,2024-06-24,sexta
2024-06-21,ING0205,1.0,2024-06-25,sexta
2024-06-21,ING0206,72.0,2024-06-24,sexta
2024-06-21,ING0211,52.0,2024-06-24,sexta
2024-06-21,ING0214,88.0,2024-07-02,sexta
2024-06-21,ING0218,42.5,2024-06-24,sexta
2024-06-21,ING0222,0.5,2024-06-25,sexta
2024-06-21,ING0225,0.5,2024-06-25,sexta
2024-06-21,ING0227,0.5,2024-06-25,sexta
2024-06-21,ING0230,24.0,2024-06-25,sexta
2024-06-21,ING0231,1.7741231076902921,2024-06-25,sexta
2024-06-21,ING0237,0.5,2024-06-25,sexta
2024-06-21,ING0241,0.5,2024-06-26,sexta
2024-06-24,ING0012,10.5,2024-06-27,emergencial
2024-06-24,ING0165,5.0,2024-06-27,emergencial
2024-06-25,ING0012,12.0,2024-06-28,emergencial
2024-06-25,ING0165,6.0,2024-06-28,emergencial
2024-06-26,ING0012,13.0,2024-06-29,emergencial
2024-06-26,ING0089,10.5,2024-06-28,emergencial
2024-06-26,ING0165,6.5,2024-06-29,emergencial
2024-06-27,ING0089,10.0,2024-06-29,emergencial
2024-06-27,ING0163,346.0,2024-06-28,emergencial
2024-06-27,ING0214,372.0,2024-06-30,emergencial
2024-06-28,ING0002,10.0,2024-07-01,sexta
2024-06-28,ING0003,1.0,2024-07-04,sexta
2024-06-28,ING0005,0.5,2024-07-01,sexta
2024-06-28,ING0009,2.0,2024-07-01,sexta
2024-06-28,ING0011,0.5,2024-07-01,sexta
2024-06-28,ING0016,0.5,2024-07-01,sexta
2024-06-28,ING0036,1.0,2024-06-29,sexta
2024-06-28,ING0047,0.5,2024-07-01,sexta
2024-06-28,ING0049,7.082086608163555,2024-06-30,sexta
2024-06-28,ING0050,0.5,2024-06-30,sexta
2024-06-28,ING0057,245.0,2024-06-30,sexta
2024-06-28,ING0067,0.5,2024-07-03,sexta
2024-06-28,ING0072,0.5,2024-07-10,sexta
2024-06-28,ING0081,11.0,2024-06-30,sexta
2024-06-28,ING0086,120.5,2024-06-30,sexta
2024-06-28,ING0093,4.5,2024-06-30,sexta
2024-06-28,ING0097,0.5,2024-06-30,sexta
2024-06-28,ING0098,0.5,2024-06-30,sexta
2024-06-28,ING0100,1.0,2024-06-29,sexta
2024-06-28,ING0102,2.5,2024-06-30,sexta
2024-06-28,ING0103,0.5616984238701936,2024-06-29,sexta
2024-06-28,ING0104,2.0,2024-07-03,sexta
2024-06-28,ING0127,1.0,2024-07-02,sexta
2024-06-28,ING0128,0.5,2024-07-02,sexta
2024-06-28,ING0136,0.5,2024-07-02,sexta
2024-06-28,ING0143,9.0,2024-07-02,sexta
2024-06-28,ING0148,0.4271165618206613,2024-07-02,sexta
2024-06-28,ING0150,1.0,2024-07-01,sexta
2024-06-28,ING0151,1.0,2024-07-07,sexta
2024-06-28,ING0152,2.0,2024-07-01,sexta
2024-06-28,ING0156,0.5,2024-07-01,sexta
2024-06-28,ING0161,2.0,2024-07-01,sexta
2024-06-28,ING0163,94.0,2024-06-29,sexta
2024-06-28,ING0164,2.5,2024-07-01,sexta
2024-06-28,ING0166,0.5,2024-07-02,sexta
2024-06-28,ING0206,46.0,2024-07-01,sexta
2024-06-28,ING0214,341.0,2024-07-01,sexta
2024-06-28,ING0218,29.0,2024-07-01,sexta
2024-06-28,ING0227,0.5,2024-07-02,sexta
2024-06-28,ING0233,0.5,2024-07-03,sexta
2024-07-01,ING0003,1.0,2024-07-04,emergencial
2024-07-01,ING0089,9.5,2024-07-03,emergencial
2024-07-01,ING0095,41.5,2024-07-04,emergencial
2024-07-01,ING0104,4.5,2024-07-02,emergencial
2024-07-01,ING0143,13.5,2024-07-05,emergencial
2024-07-01,ING0163,377.0,2024-07-02,emergencial
2024-07-02,ING0003,3.784975379374653,2024-07-05,emergencial
2024-07-02,ING0089,11.0,2024-07-04,emergencial
2024-07-02,ING0095,44.5,2024-07-04,emergencial
2024-07-03,ING0003,5.677463069061979,2024-07-06,emergencial
2024-07-03,ING0095,43.0,2024-07-05,emergencial
2024-07-03,ING0163,398.0,2024-07-04,emergencial
2024-07-04,ING0040,19.5,2024-07-05,emergencial
2024-07-04,ING0049,28.0,2024-07-06,emergencial
2024-07-04,ING0122,76.0,2024-07-08,emergencial
2024-07-04,ING0238,4.0,2024-07-08,emergencial
2024-07-05,ING0002,5.0,2024-07-08,sexta
2024-07-05,ING0024,17.5,2024-07-08,sexta
2024-07-05,ING0026,4.5,2024-07-19,sexta
2024-07-05,ING0036,6.998059910153081,2024-07-06,sexta
2024-07-05,ING0038,4.0,2024-07-06,sexta
2024-07-05,ING0039,0.5,2024-07-07,sexta
2024-07-05,ING0047,0.5804599276666718,2024-07-06,sexta
2024-07-05,ING0049,29.5,2024-07-07,sexta
2024-07-05,ING0052,66.5,2024-07-07,sexta
2024-07-05,ING0054,0.5,2024-07-08,sexta
2024-07-05,ING0057,448.0,2024-07-07,sexta
2024-07-05,ING0060,6.5,2024-07-09,sexta
2024-07-05,ING0062,10.829515297219542,2024-07-09,sexta
2024-07-05,ING0066,62.5,2024-07-09,sexta
2024-07-05,ING0068,0.5,2024-07-14,sexta
2024-07-05,ING0072,0.5,2024-07-09,sexta
2024-07-05,ING0073,1.2451002823350326,2024-07-09,sexta
2024-07-05,ING0075,3.0,2024-07-07,sexta
2024-07-05,ING0076,7.0,2024-07-07,sexta
2024-07-05,ING0084,58.0,2024-07-08,sexta
2024-07-05,ING0085,0.5,2024-07-07,sexta
2024-07-05,ING0086,123.0,2024-07-07,sexta
2024-07-05,ING0092,40.5,2024-07-07,sexta
2024-07-05,ING0093,7.0,2024-07-07,sexta
2024-07-05,ING0094,3.5,2024-07-07,sexta
2024-07-05,ING0097,0.5,2024-07-07,sexta
2024-07-05,ING0098,0.5,2024-07-06,sexta
2024-07-05,ING0100,0.5,2024-07-07,sexta
2024-07-05,ING0102,2.5,2024-07-06,sexta
2024-07-05,ING0103,0.5,2024-07-06,sexta
2024-07-05,ING0107,3.0,2024-07-06,sexta
2024-07-05,ING0109,0.5,2024-07-06,sexta
2024-07-05,ING0115,4.5,2024-07-07,sexta
2024-07-05,ING0122,75.90354066246375,2024-07-09,sexta
2024-07-05,ING0124,2.0,2024-07-09,sexta
2024-07-05,ING0128,7.5,2024-07-10,sexta
2024-07-05,ING0129,1.5,2024-07-09,sexta
2024-07-05,ING0136,0.5,2024-07-09,sexta
2024-07-05,ING0137,0.5,2024-07-09,sexta
2024-07-05,ING0138,0.5,2024-07-17,sexta
2024-07-05,ING0146,1.2771096176986578,2024-07-09,sexta
2024-07-05,ING0149,0.5,2024-07-09,sexta
2024-07-05,ING0151,1.0,2024-07-08,sexta
2024-07-05,ING0152,3.218243301534098,2024-07-09,sexta
