id,date_time,recipe_id,quantity,unit_price
VEN000108340,2024-08-12 15:53:08,REC0083,2,58.74
VEN000108341,2024-08-12 16:02:36,REC0084,2,63.02
VEN000108342,2024-08-12 16:03:31,REC0045,4,28.78
VEN000108343,2024-08-12 16:03:54,REC0060,6,53.39
VEN000108344,2024-08-12 16:04:38,REC0078,3,10.59
VEN000108345,2024-08-12 16:07:13,REC0057,2,28.78
VEN000108346,2024-08-12 16:09:30,REC0078,4,10.59
VEN000108347,2024-08-12 16:10:22,REC0070,3,20.22
VEN000108348,2024-08-12 16:15:28,REC0094,1,23.43
VEN000108349,2024-08-12 16:25:47,REC0057,1,28.78
VEN000108350,2024-08-12 16:27:33,REC0061,2,35.2
VEN000108351,2024-08-12 16:30:15,REC0103,5,9.85
VEN000108352,2024-08-12 16:39:19,REC0074,3,23.43
VEN000108353,2024-08-12 16:41:00,REC0102,2,8.66
VEN000108354,2024-08-12 16:47:25,REC0070,4,20.22
VEN000108355,2024-08-12 16:47:49,REC0067,2,18.08
VEN000108356,2024-08-12 16:50:40,REC0092,3,23.43
VEN000108357,2024-08-12 16:54:12,REC0076,3,31.99
VEN000108358,2024-08-12 16:59:26,REC0051,2,35.2
VEN000108359,2024-08-12 17:00:18,REC0066,1,23.43
VEN000108360,2024-08-12 17:04:43,REC0063,3,31.99
VEN000108361,2024-08-12 17:05:21,REC0057,3,28.78
VEN000108362,2024-08-12 17:05:28,REC0071,4,20.22
VEN000108363,2024-08-12 17:07:11,REC0102,5,8.66
VEN000108364,2024-08-12 17:09:14,REC0048,2,39.48
VEN000108365,2024-08-12 17:10:59,REC0079,1,39.48
VEN000108366,2024-08-12 17:11:23,REC0101,1,8.56
VEN000108367,2024-08-12 17:12:41,REC0084,3,63.02
VEN000108368,2024-08-12 17:17:07,REC0066,3,23.43
VEN000108369,2024-08-12 17:17:27,REC0077,4,28.78
VEN000108370,2024-08-12 17:19:20,REC0074,3,23.43
VEN000108371,2024-08-12 17:19:27,REC0081,3,53.39
VEN000108372,2024-08-12 17:20:41,REC0078,4,10.59
VEN000108373,2024-08-12 17:27:08,REC0057,4,28.78
VEN000108374,2024-08-12 17:29:02,REC0102,2,8.66
VEN000108375,2024-08-12 17:30:24,REC0099,3,20.22
VEN000108376,2024-08-12 17:30:37,REC0051,3,35.2
VEN000108377,2024-08-12 17:31:44,REC0087,3,45.9
VEN000108378,2024-08-12 17:37:11,REC0071,2,20.22
VEN000108379,2024-08-12 17:37:20,REC0057,3,28.78
VEN000108380,2024-08-12 17:40:48,REC0088,2,46.97
VEN000108381,2024-08-12 17:42:52,REC0102,2,8.66
VEN000108382,2024-08-12 17:43:50,REC0089,2,46.97
VEN000108383,2024-08-12 17:44:55,REC0102,2,8.66
VEN000108384,2024-08-12 17:46:18,REC0060,3,53.39
VEN000108385,2024-08-12 17:57:10,REC0076,4,31.99
VEN000108386,2024-08-12 17:58:40,REC0096,1,46.97
VEN000108387,2024-08-12 18:01:32,REC0084,2,63.02
VEN000108388,2024-08-12 18:04:09,REC0077,2,28.78
VEN000108389,2024-08-12 18:05:43,REC0045,3,28.78
VEN000108390,2024-08-12 18:08:32,REC0056,3,38.41
VEN000108391,2024-08-12 18:11:17,REC0080,2,53.39
VEN000108392,2024-08-12 18:12:38,REC0065,3,23.43
VEN000108393,2024-08-12 18:19:51,REC0058,2,42.69
VEN000108394,2024-08-12 18:22:38,REC0102,5,8.66
VEN000108395,2024-08-12 18:25:09,REC0102,4,8.66
VEN000108396,2024-08-12 18:26:37,REC0051,5,35.2
VEN000108397,2024-08-12 18:27:45,REC0102,1,8.66
VEN000108398,2024-08-12 18:28:30,REC0063,5,31.99
VEN000108399,2024-08-12 18:32:40,REC0066,4,23.43
VEN000108400,2024-08-12 18:36:15,REC0048,2,39.48
VEN000108401,2024-08-12 18:47:37,REC0070,3,20.22
VEN000108402,2024-08-12 18:48:54,REC0078,3,10.59
VEN000108403,2024-08-12 18:54:47,REC0060,1,53.39
VEN000108404,2024-08-12 18:56:45,REC0102,2,8.66
VEN000108405,2024-08-12 19:02:13,REC0047,4,35.2
VEN000108406,2024-08-12 19:03:22,REC0051,4,35.2
VEN000108407,2024-08-12 19:05:49,REC0078,5,10.59
VEN000108408,2024-08-12 19:09:58,REC0078,1,10.59
VEN000108409,2024-08-12 19:10:16,REC0083,2,58.74
VEN000108410,2024-08-12 19:12:16,REC0066,1,23.43
VEN000108411,2024-08-12 19:12:25,REC0065,3,23.43
VEN000108412,2024-08-12 19:12:47,REC0069,3,28.78
VEN000108413,2024-08-12 19:12:49,REC0080,4,53.39
VEN000108414,2024-08-12 19:13:24,REC0046,3,39.48
VEN000108415,2024-08-12 19:13:54,REC0079,2,39.48
VEN000108416,2024-08-12 19:14:13,REC0096,2,46.97
VEN000108417,2024-08-12 19:15:27,REC0080,3,53.39
VEN000108418,2024-08-12 19:16:04,REC0048,4,39.48
VEN000108419,2024-08-12 19:16:47,REC0078,2,10.59
VEN000108420,2024-08-12 19:19:35,REC0066,1,23.43
VEN000108421,2024-08-12 19:25:20,REC0078,2,10.59
VEN000108422,2024-08-12 19:28:17,REC0102,4,8.66
VEN000108423,2024-08-12 19:34:39,REC0083,1,58.74
VEN000108424,2024-08-12 19:35:49,REC0045,1,28.78
VEN000108425,2024-08-12 19:36:08,REC0045,5,28.78
VEN000108426,2024-08-12 19:40:59,REC0098,1,12.68
VEN000108427,2024-08-12 19:41:13,REC0066,4,23.43
VEN000108428,2024-08-12 19:49:26,REC0050,4,28.78
VEN000108429,2024-08-12 19:54:22,REC0066,2,23.43
VEN000108430,2024-08-12 19:55:20,REC0066,2,23.43
VEN000108431,2024-08-12 19:56:53,REC0066,1,23.43
VEN000108432,2024-08-12 19:58:33,REC0084,6,63.02
VEN000108433,2024-08-12 19:59:52,REC0056,2,38.41
VEN000108434,2024-08-13 08:29:16,REC0067,3,18.08
VEN000108435,2024-08-13 09:03:05,REC0073,3,20.22
VEN000108436,2024-08-13 09:08:32,REC0060,4,53.39
VEN000108437,2024-08-13 09:35:32,REC0074,1,23.43
VEN000108438,2024-08-13 09:49:01,REC0098,2,12.68
VEN000108439,2024-08-13 09:52:11,REC0066,3,23.43
VEN000108440,2024-08-13 09:53:44,REC0087,5,45.9
VEN000108441,2024-08-13 10:03:32,REC0075,2,28.78
VEN000108442,2024-08-13 10:06:23,REC0095,2,15.14
VEN000108443,2024-08-13 10:38:17,REC0057,3,28.78
VEN000108444,2024-08-13 10:38:34,REC0067,2,18.08
VEN000108445,2024-08-13 11:03:22,REC0057,3,28.78
VEN000108446,2024-08-13 11:14:25,REC0102,2,8.66
VEN000108447,2024-08-13 11:18:38,REC0070,5,20.22
VEN000108448,2024-08-13 11:21:30,REC0058,1,42.69
VEN000108449,2024-08-13 11:36:59,REC0058,2,42.69
VEN000108450,2024-08-13 12:00:15,REC0069,2,28.78
VEN000108451,2024-08-13 12:12:31,REC0084,4,63.02
VEN000108452,2024-08-13 12:17:22,REC0095,1,15.14
VEN000108453,2024-08-13 12:17:32,REC0054,3,35.2
VEN000108454,2024-08-13 12:17:33,REC0074,4,23.43
VEN000108455,2024-08-13 12:29:59,REC0065,3,23.43
VEN000108456,2024-08-13 12:31:45,REC0045,5,28.78
VEN000108457,2024-08-13 12:33:57,REC0079,1,39.48
VEN000108458,2024-08-13 12:34:59,REC0072,4,20.22
VEN000108459,2024-08-13 12:43:06,REC0093,1,12.84
VEN000108460,2024-08-13 12:51:33,REC0075,5,28.78
VEN000108461,2024-08-13 13:02:37,REC0048,4,39.48
VEN000108462,2024-08-13 13:05:19,REC0067,3,18.08
VEN000108463,2024-08-13 13:48:03,REC0103,3,9.85
VEN000108464,2024-08-13 13:49:01,REC0065,2,23.43
VEN000108465,2024-08-13 13:54:14,REC0073,3,20.22
VEN000108466,2024-08-13 14:02:03,REC0078,2,10.59
VEN000108467,2024-08-13 14:02:56,REC0060,2,53.39
VEN000108468,2024-08-13 14:05:38,REC0063,1,31.99
VEN000108469,2024-08-13 14:23:11,REC0102,4,8.66
VEN000108470,2024-08-13 14:34:34,REC0102,3,8.66
VEN000108471,2024-08-13 14:42:04,REC0094,3,23.43
VEN000108472,2024-08-13 14:44:08,REC0057,3,28.78
VEN000108473,2024-08-13 14:49:00,REC0078,5,10.59
VEN000108474,2024-08-13 14:51:57,REC0045,3,28.78
VEN000108475,2024-08-13 14:54:46,REC0093,2,12.84
VEN000108476,2024-08-13 14:56:48,REC0071,4,20.22
VEN000108477,2024-08-13 14:57:31,REC0050,1,28.78
VEN000108478,2024-08-13 15:01:33,REC0073,3,20.22
VEN000108479,2024-08-13 16:12:00,REC0067,3,18.08
VEN000108480,2024-08-13 16:19:20,REC0056,3,38.41
VEN000108481,2024-08-13 16:21:14,REC0102,4,8.66
VEN000108482,2024-08-13 16:37:13,REC0074,2,23.43
VEN000108483,2024-08-13 16:47:35,REC0084,4,63.02
VEN000108484,2024-08-13 16:47:46,REC0089,2,46.97
VEN000108485,2024-08-13 16:51:14,REC0069,3,28.78
VEN000108486,2024-08-13 16:51:35,REC0065,3,23.43
VEN000108487,2024-08-13 17:08:44,REC0073,3,20.22
VEN000108488,2024-08-13 17:12:58,REC0082,4,58.74
VEN000108489,2024-08-13 17:19:17,REC0059,2,38.41
VEN000108490,2024-08-13 17:24:38,REC0084,3,63.02
VEN000108491,2024-08-13 17:27:08,REC0100,2,14.33
VEN000108492,2024-08-13 17:40:00,REC0076,2,31.99
VEN000108493,2024-08-13 17:52:51,REC0062,2,31.99
VEN000108494,2024-08-13 17:54:56,REC0102,3,8.66
VEN000108495,2024-08-13 18:28:07,REC0060,2,53.39
VEN000108496,2024-08-13 18:34:01,REC0072,3,20.22
VEN000108497,2024-08-13 19:01:28,REC0103,2,9.85
VEN000108498,2024-08-13 19:04:06,REC0096,3,46.97
VEN000108499,2024-08-13 19:12:47,REC0099,2,20.22
VEN000108500,2024-08-13 19:17:46,REC0093,2,12.84
VEN000108501,2024-08-13 19:19:24,REC0045,2,28.78
VEN000108502,2024-08-13 19:19:33,REC0047,2,35.2
VEN000108503,2024-08-13 19:46:54,REC0070,3,20.22
VEN000108504,2024-08-13 19:55:14,REC0082,3,58.74
VEN000108505,2024-08-14 08:10:27,REC0090,3,20.22
VEN000108506,2024-08-14 08:20:10,REC0102,2,8.66
VEN000108507,2024-08-14 08:55:17,REC0088,3,46.97
VEN000108508,2024-08-14 09:06:38,REC0050,4,28.78
VEN000108509,2024-08-14 09:33:45,REC0060,3,53.39
VEN000108510,2024-08-14 09:39:08,REC0056,2,38.41
VEN000108511,2024-08-14 09:47:07,REC0066,5,23.43
VEN000108512,2024-08-14 09:48:45,REC0074,2,23.43
VEN000108513,2024-08-14 09:51:17,REC0045,3,28.78
VEN000108514,2024-08-14 09:55:25,REC0064,4,31.99
VEN000108515,2024-08-14 10:02:22,REC0092,4,23.43
VEN000108516,2024-08-14 10:04:17,REC0046,2,39.48
VEN000108517,2024-08-14 10:22:09,REC0091,3,17.66
VEN000108518,2024-08-14 10:29:18,REC0066,6,23.43
VEN000108519,2024-08-14 10:43:18,REC0056,1,38.41
VEN000108520,2024-08-14 10:53:03,REC0088,3,46.97
VEN000108521,2024-08-14 10:57:19,REC0078,4,10.59
VEN000108522,2024-08-14 11:02:56,REC0105,3,64.09
VEN000108523,2024-08-14 11:03:39,REC0083,2,58.74
VEN000108524,2024-08-14 11:05:08,REC0095,1,15.14
VEN000108525,2024-08-14 11:20:09,REC0081,1,53.39
VEN000108526,2024-08-14 11:21:56,REC0071,1,20.22
VEN000108527,2024-08-14 11:22:56,REC0097,4,12.02
VEN000108528,2024-08-14 11:28:26,REC0051,3,35.2
VEN000108529,2024-08-14 11:29:26,REC0072,6,20.22
VEN000108530,2024-08-14 11:29:49,REC0092,1,23.43
VEN000108531,2024-08-14 11:31:23,REC0087,1,45.9
VEN000108532,2024-08-14 11:32:16,REC0086,2,64.09
VEN000108533,2024-08-14 11:32:28,REC0054,3,35.2
VEN000108534,2024-08-14 11:38:23,REC0077,2,28.78
VEN000108535,2024-08-14 11:39:05,REC0088,2,46.97
VEN000108536,2024-08-14 11:41:30,REC0086,1,64.09
VEN000108537,2024-08-14 11:41:45,REC0102,2,8.66
VEN000108538,2024-08-14 11:45:16,REC0076,2,31.99
VEN000108539,2024-08-14 11:52:18,REC0103,5,9.85
VEN000108540,2024-08-14 11:55:50,REC0071,3,20.22
VEN000108541,2024-08-14 12:06:34,REC0103,3,9.85
VEN000108542,2024-08-14 12:10:19,REC0045,3,28.78
VEN000108543,2024-08-14 12:13:45,REC0087,4,45.9
VEN000108544,2024-08-14 12:13:48,REC0097,2,12.02
VEN000108545,2024-08-14 12:16:22,REC0057,3,28.78
VEN000108546,2024-08-14 12:18:10,REC0081,3,53.39
VEN000108547,2024-08-14 12:22:42,REC0091,3,17.66
VEN000108548,2024-08-14 12:24:52,REC0074,4,23.43
VEN000108549,2024-08-14 12:28:14,REC0077,2,28.78
VEN000108550,2024-08-14 12:28:56,REC0053,2,39.48
VEN000108551,2024-08-14 12:29:50,REC0096,6,46.97
VEN000108552,2024-08-14 12:32:21,REC0084,3,63.02
VEN000108553,2024-08-14 12:38:04,REC0065,3,23.43
VEN000108554,2024-08-14 12:42:02,REC0088,2,46.97
VEN000108555,2024-08-14 12:44:13,REC0067,3,18.08
VEN000108556,2024-08-14 12:44:48,REC0071,1,20.22
VEN000108557,2024-08-14 12:47:29,REC0074,2,23.43
VEN000108558,2024-08-14 12:49:00,REC0100,2,14.33
VEN000108559,2024-08-14 12:50:22,REC0050,4,28.78
VEN000108560,2024-08-14 12:58:19,REC0078,2,10.59
VEN000108561,2024-08-14 13:00:02,REC0059,2,38.41
VEN000108562,2024-08-14 13:02:56,REC0059,3,38.41
VEN000108563,2024-08-14 13:05:29,REC0051,2,35.2
VEN000108564,2024-08-14 13:07:07,REC0079,2,39.48
VEN000108565,2024-08-14 13:07:20,REC0087,3,45.9
VEN000108566,2024-08-14 13:12:50,REC0082,2,58.74
VEN000108567,2024-08-14 13:14:49,REC0066,2,23.43
VEN000108568,2024-08-14 13:21:57,REC0067,1,18.08
VEN000108569,2024-08-14 13:23:29,REC0075,1,28.78
VEN000108570,2024-08-14 13:23:57,REC0105,4,64.09
VEN000108571,2024-08-14 13:24:32,REC0105,1,64.09
VEN000108572,2024-08-14 13:26:54,REC0077,5,28.78
VEN000108573,2024-08-14 13:27:21,REC0047,1,35.2
VEN000108574,2024-08-14 13:30:45,REC0092,3,23.43
VEN000108575,2024-08-14 13:33:43,REC0066,1,23.43
VEN000108576,2024-08-14 13:35:38,REC0103,2,9.85
VEN000108577,2024-08-14 13:37:41,REC0099,2,20.22
VEN000108578,2024-08-14 13:42:01,REC0098,3,12.68
VEN000108579,2024-08-14 13:45:44,REC0049,4,28.78
VEN000108580,2024-08-14 13:45:47,REC0045,1,28.78
VEN000108581,2024-08-14 13:50:42,REC0066,5,23.43
VEN000108582,2024-08-14 13:50:58,REC0062,1,31.99
VEN000108583,2024-08-14 13:52:12,REC0060,3,53.39
VEN000108584,2024-08-14 13:53:21,REC0066,1,23.43
VEN000108585,2024-08-14 13:53:33,REC0071,1,20.22
VEN000108586,2024-08-14 13:56:44,REC0088,2,46.97
VEN000108587,2024-08-14 13:57:22,REC0079,2,39.48
VEN000108588,2024-08-14 14:05:21,REC0059,3,38.41
VEN000108589,2024-08-14 14:06:29,REC0076,2,31.99
VEN000108590,2024-08-14 14:10:14,REC0078,2,10.59
VEN000108591,2024-08-14 14:17:22,REC0065,2,23.43
VEN000108592,2024-08-14 14:22:45,REC0060,2,53.39
VEN000108593,2024-08-14 14:26:18,REC0076,2,31.99
VEN000108594,2024-08-14 14:35:11,REC0103,1,9.85
VEN000108595,2024-08-14 14:40:35,REC0076,6,31.99
VEN000108596,2024-08-14 14:49:48,REC0079,3,39.48
VEN000108597,2024-08-14 14:54:22,REC0061,2,35.2
VEN000108598,2024-08-14 14:55:14,REC0060,2,53.39
VEN000108599,2024-08-14 14:56:13,REC0058,5,42.69
VEN000108600,2024-08-14 15:03:01,REC0100,2,14.33
VEN000108601,2024-08-14 15:13:49,REC0083,4,58.74
VEN000108602,2024-08-14 15:20:15,REC0065,4,23.43
VEN000108603,2024-08-14 15:27:39,REC0071,3,20.22
VEN000108604,2024-08-14 15:43:05,REC0059,1,38.41
VEN000108605,2024-08-14 15:44:33,REC0071,2,20.22
VEN000108606,2024-08-14 15:52:33,REC0065,3,23.43
VEN000108607,2024-08-14 15:57:23,REC0089,3,46.97
VEN000108608,2024-08-14 15:58:27,REC0098,4,12.68
VEN000108609,2024-08-14 16:01:54,REC0071,3,20.22
VEN000108610,2024-08-14 16:05:41,REC0095,2,15.14
VEN000108611,2024-08-14 16:08:26,REC0067,2,18.08
VEN000108612,2024-08-14 16:21:52,REC0066,3,23.43
VEN000108613,2024-08-14 16:22:36,REC0103,2,9.85
VEN000108614,2024-08-14 16:26:03,REC0102,2,8.66
VEN000108615,2024-08-14 16:27:20,REC0103,3,9.85
VEN000108616,2024-08-14 16:30:12,REC0074,2,23.43
VEN000108617,2024-08-14 16:40:55,REC0097,4,12.02
VEN000108618,2024-08-14 16:44:39,REC0071,1,20.22
VEN000108619,2024-08-14 16:47:50,REC0100,3,14.33
VEN000108620,2024-08-14 16:47:59,REC0084,2,63.02
VEN000108621,2024-08-14 16:49:41,REC0090,1,20.22
VEN000108622,2024-08-14 16:51:45,REC0078,6,10.59
VEN000108623,2024-08-14 16:53:15,REC0086,2,64.09
VEN000108624,2024-08-14 16:54:45,REC0074,2,23.43
VEN000108625,2024-08-14 16:58:20,REC0051,2,35.2
VEN000108626,2024-08-14 17:00:41,REC0047,2,35.2
VEN000108627,2024-08-14 17:00:45,REC0102,3,8.66
VEN000108628,2024-08-14 17:03:01,REC0102,2,8.66
VEN000108629,2024-08-14 17:04:23,REC0079,4,39.48
VEN000108630,2024-08-14 17:11:34,REC0071,3,20.22
VEN000108631,2024-08-14 17:16:51,REC0056,3,38.41
VEN000108632,2024-08-14 17:18:34,REC0099,1,20.22
VEN000108633,2024-08-14 17:20:16,REC0102,3,8.66
VEN000108634,2024-08-14 17:25:32,REC0070,2,20.22
VEN000108635,2024-08-14 17:30:46,REC0074,2,23.43
VEN000108636,2024-08-14 17:32:20,REC0103,2,9.85
VEN000108637,2024-08-14 17:34:40,REC0063,4,31.99
VEN000108638,2024-08-14 17:35:46,REC0093,2,12.84
VEN000108639,2024-08-14 17:39:30,REC0078,2,10.59
VEN000108640,2024-08-14 18:57:04,REC0061,4,35.2
VEN000108641,2024-08-14 19:01:25,REC0057,4,28.78
VEN000108642,2024-08-14 19:04:07,REC0078,4,10.59
VEN000108643,2024-08-14 19:04:28,REC0103,3,9.85
VEN000108644,2024-08-14 19:06:17,REC0099,3,20.22
VEN000108645,2024-08-14 19:06:57,REC0085,2,26.75
VEN000108646,2024-08-14 19:09:34,REC0067,2,18.08
VEN000108647,2024-08-14 19:11:00,REC0091,2,17.66
VEN000108648,2024-08-14 19:18:55,REC0057,2,28.78
VEN000108649,2024-08-14 19:19:12,REC0059,3,38.41
VEN000108650,2024-08-14 19:24:03,REC0060,1,53.39
VEN000108651,2024-08-14 19:24:44,REC0079,2,39.48
VEN000108652,2024-08-14 19:26:34,REC0082,3,58.74
VEN000108653,2024-08-14 19:28:48,REC0098,4,12.68
VEN000108654,2024-08-14 19:39:08,REC0066,2,23.43
VEN000108655,2024-08-14 19:41:48,REC0060,5,53.39
VEN000108656,2024-08-14 19:43:34,REC0078,1,10.59
VEN000108657,2024-08-15 08:06:14,REC0063,4,31.99
VEN000108658,2024-08-15 08:14:02,REC0079,6,39.48
VEN000108659,2024-08-15 08:16:41,REC0065,2,23.43
VEN000108660,2024-08-15 08:20:45,REC0067,1,18.08
VEN000108661,2024-08-15 08:35:36,REC0073,3,20.22
VEN000108662,2024-08-15 08:42:40,REC0071,4,20.22
VEN000108663,2024-08-15 08:47:29,REC0057,3,28.78
VEN000108664,2024-08-15 08:47:37,REC0083,2,58.74
VEN000108665,2024-08-15 08:53:09,REC0078,2,10.59
VEN000108666,2024-08-15 08:58:40,REC0076,5,31.99
VEN000108667,2024-08-15 09:00:43,REC0057,2,28.78
VEN000108668,2024-08-15 09:07:38,REC0067,3,18.08
VEN000108669,2024-08-15 09:08:44,REC0081,2,53.39
VEN000108670,2024-08-15 09:08:52,REC0050,3,28.78
VEN000108671,2024-08-15 09:10:13,REC0088,1,46.97
VEN000108672,2024-08-15 09:10:35,REC0091,5,17.66
VEN000108673,2024-08-15 09:21:14,REC0077,3,28.78
VEN000108674,2024-08-15 09:22:05,REC0058,2,42.69
VEN000108675,2024-08-15 09:28:26,REC0067,3,18.08
VEN000108676,2024-08-15 09:31:55,REC0071,4,20.22
VEN000108677,2024-08-15 09:38:22,REC0073,1,20.22
VEN000108678,2024-08-15 09:47:07,REC0063,2,31.99
VEN000108679,2024-08-15 09:48:36,REC0070,3,20.22
VEN000108680,2024-08-15 10:10:24,REC0100,1,14.33
VEN000108681,2024-08-15 10:16:44,REC0076,3,31.99
VEN000108682,2024-08-15 10:21:50,REC0045,4,28.78
VEN000108683,2024-08-15 10:23:13,REC0067,6,18.08
VEN000108684,2024-08-15 10:23:45,REC0066,3,23.43
VEN000108685,2024-08-15 10:27:29,REC0059,3,38.41
VEN000108686,2024-08-15 10:28:34,REC0075,2,28.78
VEN000108687,2024-08-15 10:28:55,REC0049,2,28.78
VEN000108688,2024-08-15 10:31:12,REC0045,1,28.78
VEN000108689,2024-08-15 10:33:26,REC0099,4,20.22
VEN000108690,2024-08-15 10:34:27,REC0066,1,23.43
VEN000108691,2024-08-15 10:34:27,REC0075,4,28.78
VEN000108692,2024-08-15 10:35:38,REC0078,3,10.59
VEN000108693,2024-08-15 10:35:51,REC0075,2,28.78
VEN000108694,2024-08-15 10:38:21,REC0051,4,35.2
VEN000108695,2024-08-15 10:49:03,REC0071,1,20.22
VEN000108696,2024-08-15 10:55:20,REC0058,2,42.69
VEN000108697,2024-08-15 10:59:03,REC0078,3,10.59
VEN000108698,2024-08-15 11:00:21,REC0047,1,35.2
VEN000108699,2024-08-15 11:02:37,REC0054,4,35.2
VEN000108700,2024-08-15 11:03:49,REC0084,3,63.02
VEN000108701,2024-08-15 11:03:54,REC0047,3,35.2
VEN000108702,2024-08-15 11:04:49,REC0104,1,8.56
VEN000108703,2024-08-15 11:06:40,REC0054,4,35.2
VEN000108704,2024-08-15 11:06:58,REC0074,2,23.43
VEN000108705,2024-08-15 11:07:21,REC0102,1,8.66
VEN000108706,2024-08-15 11:08:05,REC0095,3,15.14
VEN000108707,2024-08-15 11:09:42,REC0047,3,35.2
VEN000108708,2024-08-15 11:11:06,REC0054,3,35.2
VEN000108709,2024-08-15 11:12:30,REC0075,3,28.78
VEN000108710,2024-08-15 11:12:42,REC0050,3,28.78
VEN000108711,2024-08-15 11:12:51,REC0090,2,20.22
VEN000108712,2024-08-15 11:13:25,REC0095,4,15.14
VEN000108713,2024-08-15 11:16:23,REC0074,4,23.43
VEN000108714,2024-08-15 11:17:02,REC0085,2,26.75
VEN000108715,2024-08-15 11:17:33,REC0066,5,23.43
VEN000108716,2024-08-15 11:23:42,REC0054,6,35.2
VEN000108717,2024-08-15 11:25:01,REC0067,3,18.08
VEN000108718,2024-08-15 11:29:13,REC0073,2,20.22
VEN000108719,2024-08-15 11:32:07,REC0057,2,28.78
VEN000108720,2024-08-15 11:33:51,REC0086,1,64.09
VEN000108721,2024-08-15 11:34:45,REC0066,3,23.43
VEN000108722,2024-08-15 11:35:11,REC0063,3,31.99
VEN000108723,2024-08-15 11:38:29,REC0078,2,10.59
VEN000108724,2024-08-15 11:40:42,REC0047,1,35.2
VEN000108725,2024-08-15 11:40:47,REC0083,2,58.74
VEN000108726,2024-08-15 11:51:30,REC0050,1,28.78
VEN000108727,2024-08-15 11:51:42,REC0100,3,14.33
VEN000108728,2024-08-15 11:52:18,REC0066,3,23.43
VEN000108729,2024-08-15 11:52:45,REC0081,3,53.39
VEN000108730,2024-08-15 11:52:48,REC0078,1,10.59
VEN000108731,2024-08-15 11:57:36,REC0092,2,23.43
VEN000108732,2024-08-15 11:58:01,REC0071,2,20.22
VEN000108733,2024-08-15 11:58:19,REC0074,3,23.43
VEN000108734,2024-08-15 11:59:20,REC0085,1,26.75
VEN000108735,2024-08-15 12:00:57,REC0078,2,10.59
VEN000108736,2024-08-15 12:01:54,REC0082,3,58.74
VEN000108737,2024-08-15 12:03:39,REC0078,3,10.59
VEN000108738,2024-08-15 12:03:46,REC0079,3,39.48
VEN000108739,2024-08-15 12:04:11,REC0067,1,18.08
VEN000108740,2024-08-15 12:04:25,REC0066,4,23.43
VEN000108741,2024-08-15 12:05:05,REC0048,2,39.48
VEN000108742,2024-08-15 12:05:39,REC0099,3,20.22
VEN000108743,2024-08-15 12:06:14,REC0096,3,46.97
VEN000108744,2024-08-15 12:07:44,REC0082,2,58.74
VEN000108745,2024-08-15 12:08:40,REC0050,1,28.78
VEN000108746,2024-08-15 12:08:58,REC0087,3,45.9
VEN000108747,2024-08-15 12:09:01,REC0071,1,20.22
VEN000108748,2024-08-15 12:09:30,REC0053,1,39.48
VEN000108749,2024-08-15 12:11:10,REC0083,4,58.74
VEN000108750,2024-08-15 12:12:50,REC0078,2,10.59
VEN000108751,2024-08-15 12:13:21,REC0075,1,28.78
VEN000108752,2024-08-15 12:13:21,REC0057,1,28.78
VEN000108753,2024-08-15 12:15:22,REC0065,1,23.43
VEN000108754,2024-08-15 12:15:44,REC0049,3,28.78
VEN000108755,2024-08-15 12:16:27,REC0057,5,28.78
VEN000108756,2024-08-15 12:18:10,REC0079,6,39.48
VEN000108757,2024-08-15 12:19:33,REC0070,3,20.22
VEN000108758,2024-08-15 12:20:45,REC0100,3,14.33
VEN000108759,2024-08-15 12:22:26,REC0052,2,42.69
VEN000108760,2024-08-15 12:23:40,REC0078,2,10.59
VEN000108761,2024-08-15 12:24:30,REC0070,1,20.22
VEN000108762,2024-08-15 12:26:07,REC0090,2,20.22
VEN000108763,2024-08-15 12:27:24,REC0097,2,12.02
VEN000108764,2024-08-15 12:29:57,REC0089,2,46.97
VEN000108765,2024-08-15 12:29:57,REC0057,3,28.78
VEN000108766,2024-08-15 12:30:45,REC0060,2,53.39
VEN000108767,2024-08-15 12:30:49,REC0060,5,53.39
VEN000108768,2024-08-15 12:31:06,REC0080,1,53.39
VEN000108769,2024-08-15 12:32:58,REC0059,4,38.41
VEN000108770,2024-08-15 12:33:03,REC0092,2,23.43
VEN000108771,2024-08-15 12:33:12,REC0081,5,53.39
VEN000108772,2024-08-15 12:33:49,REC0091,2,17.66
VEN000108773,2024-08-15 12:34:40,REC0067,3,18.08
VEN000108774,2024-08-15 12:35:03,REC0066,3,23.43
VEN000108775,2024-08-15 12:35:08,REC0047,4,35.2
VEN000108776,2024-08-15 12:38:57,REC0070,4,20.22
VEN000108777,2024-08-15 12:40:10,REC0100,3,14.33
VEN000108778,2024-08-15 12:40:11,REC0060,2,53.39
VEN000108779,2024-08-15 12:41:21,REC0071,1,20.22
VEN000108780,2024-08-15 12:41:47,REC0071,2,20.22
VEN000108781,2024-08-15 12:42:42,REC0096,2,46.97
VEN000108782,2024-08-15 12:43:45,REC0078,2,10.59
VEN000108783,2024-08-15 12:43:52,REC0074,3,23.43
VEN000108784,2024-08-15 12:44:41,REC0089,1,46.97
VEN000108785,2024-08-15 12:45:11,REC0069,1,28.78
VEN000108786,2024-08-15 12:45:22,REC0051,3,35.2
VEN000108787,2024-08-15 12:45:52,REC0096,4,46.97
VEN000108788,2024-08-15 12:46:24,REC0100,2,14.33
VEN000108789,2024-08-15 12:46:29,REC0087,5,45.9
